"Subject" "Condition" "Block" "TB" "TrialNum" "Trial" "Lat"
2850 "S8" "NT" "2" "51" "1" "34" 402.692
2851 "S8" "NT" "2" "4" "3" "35" 410.385
2852 "S8" "NT" "2" "13" "2" "36" 395.000
2853 "S8" "NT" "2" "52" "1" "37" 387.308
2854 "S8" "NT" "2" "56" "1" "38" 441.154
2855 "S8" "NT" "2" "5" "2" "39" 456.538
2856 "S8" "NT" "2" "7" "3" "40" 402.692
2857 "S8" "NT" "2" "16" "1" "41" 379.615
2858 "S8" "NT" "2" "56" "2" "42" 448.846
2859 "S8" "NT" "2" "58" "2" "43" 379.615
2860 "S8" "NT" "2" "15" "2" "44" 395.000
2861 "S8" "NT" "2" "62" "2" "45" 387.308
2862 "S8" "NT" "2" "59" "1" "46" 341.154
2863 "S8" "NT" "2" "60" "2" "47" 425.769
2864 "S8" "NT" "2" "49" "1" "48" 402.692
2865 "S8" "NT" "2" "6" "3" "49" 418.077
2866 "S8" "NT" "2" "11" "2" "50" NaN
2867 "S8" "NT" "2" "14" "1" "51" 371.923
2868 "S8" "NT" "2" "5" "3" "52" 348.846
2869 "S8" "NT" "2" "50" "1" "53" 379.615
2870 "S8" "NT" "2" "0" "3" "54" 387.308
2871 "S8" "NT" "2" "18" "1" "55" 356.538
2872 "S8" "NT" "2" "1" "2" "56" 371.923
2873 "S8" "NT" "2" "53" "1" "57" NaN
2874 "S8" "NT" "2" "3" "2" "58" 287.308
2875 "S8" "NT" "2" "3" "3" "59" 379.615
2876 "S8" "NT" "2" "1" "3" "60" 433.462
2877 "S8" "NT" "2" "20" "1" "61" 418.077
2878 "S8" "NT" "2" "10" "1" "62" NaN
2879 "S8" "NT" "2" "22" "1" "63" 395.000
2880 "S8" "NT" "2" "8" "1" "64" 410.385
2881 "S8" "NT" "2" "61" "2" "65" 433.462
2882 "S8" "NT" "2" "52" "2" "66" 402.692
2883 "S8" "NT" "2" "58" "3" "67" 379.615
2884 "S8" "NT" "2" "2" "4" "68" 425.769
2885 "S8" "NT" "2" "7" "4" "69" 487.308
2886 "S8" "NT" "2" "1" "4" "70" 441.154
2887 "S8" "NT" "2" "56" "3" "71" 418.077
2888 "S8" "NT" "2" "60" "3" "72" 410.385
2889 "S8" "NT" "2" "60" "4" "73" 448.846
2890 "S8" "NT" "2" "54" "2" "74" 441.154
2891 "S8" "NT" "2" "6" "4" "75" 395.000
2892 "S8" "NT" "2" "8" "2" "76" 387.308
2893 "S8" "NT" "2" "59" "2" "77" 325.769
2894 "S8" "NT" "2" "4" "4" "78" 387.308
2895 "S8" "NT" "2" "6" "5" "79" 371.923
2896 "S8" "NT" "2" "2" "5" "80" 402.692
2897 "S8" "NT" "2" "57" "2" "81" 371.923
2898 "S8" "NT" "2" "0" "4" "82" 395.000
2899 "S8" "NT" "2" "2" "6" "83" 456.538
2900 "S8" "NT" "2" "55" "2" "84" 410.385
2901 "S8" "NT" "2" "13" "3" "85" 356.538
2902 "S8" "NT" "2" "18" "2" "86" 425.769
2903 "S8" "NT" "2" "10" "2" "87" NaN
2904 "S8" "NT" "2" "15" "3" "88" 364.231
2905 "S8" "NT" "2" "16" "2" "89" 410.385
2906 "S8" "NT" "2" "11" "3" "90" 333.462
2907 "S8" "NT" "2" "20" "2" "91" 402.692
2908 "S8" "NT" "2" "9" "3" "92" 379.615
2909 "S8" "NT" "2" "7" "5" "93" 395.000
2910 "S8" "NT" "2" "51" "2" "94" 387.308
2911 "S8" "NT" "2" "48" "2" "95" 395.000
2912 "S8" "NT" "2" "4" "5" "96" 364.231
2913 "S8" "NT" "2" "19" "2" "97" NaN
2914 "S8" "NT" "2" "23" "2" "98" 379.615
2915 "S8" "NT" "2" "12" "2" "99" 410.385
2916 "S8" "NT" "2" "13" "4" "100" 302.692
2917 "S8" "NT" "2" "4" "6" "101" 387.308
2918 "S8" "NT" "2" "0" "5" "102" 571.923
2919 "S8" "NT" "2" "11" "4" "103" 418.077
2920 "S8" "NT" "2" "62" "3" "104" 395.000
2921 "S8" "NT" "2" "1" "5" "105" 387.308
2922 "S8" "NT" "2" "17" "2" "106" 433.462
2923 "S8" "NT" "2" "0" "6" "107" 456.538
2924 "S8" "NT" "2" "53" "2" "108" 387.308
2925 "S8" "NT" "2" "58" "4" "109" 402.692
2926 "S8" "NT" "2" "6" "6" "110" 410.385
2927 "S8" "NT" "2" "3" "4" "111" 348.846
2928 "S8" "NT" "2" "3" "5" "112" 456.538
2929 "S8" "NT" "2" "21" "2" "113" 433.462
2930 "S8" "NT" "2" "7" "6" "114" 395.000
2931 "S8" "NT" "2" "22" "2" "115" 448.846
2932 "S8" "NT" "2" "49" "2" "116" 448.846
2933 "S8" "NT" "2" "50" "2" "117" 402.692
2934 "S8" "NT" "2" "9" "4" "118" 418.077
2935 "S8" "NT" "2" "1" "6" "119" 410.385
2936 "S8" "NT" "2" "14" "2" "120" 371.923
2937 "S8" "NT" "2" "5" "4" "121" 371.923
2938 "S8" "NT" "2" "62" "4" "122" 425.769
2939 "S8" "NT" "2" "5" "5" "123" 371.923
2940 "S8" "NT" "2" "15" "4" "124" 395.000
2941 "S8" "NT" "2" "63" "2" "125" NaN
2942 "S8" "NT" "2" "5" "6" "126" 348.846
2943 "S8" "NT" "2" "3" "6" "127" 441.154
2944 "S8" "NT" "2" "56" "4" "128" 379.615
2945 "S8" "T" "3" "20" "1" "1" 495.000
2946 "S8" "T" "3" "63" "1" "2" 379.615
2947 "S8" "T" "3" "21" "1" "3" 371.923
2948 "S8" "T" "3" "13" "1" "4" 371.923
2949 "S8" "T" "3" "51" "1" "5" 402.692
2950 "S8" "T" "3" "1" "1" "6" 364.231
2951 "S8" "T" "3" "8" "1" "7" 348.846
2952 "S8" "T" "3" "6" "1" "8" 279.615
2953 "S8" "T" "3" "58" "1" "9" 318.077
2954 "S8" "T" "3" "15" "1" "10" 402.692
2955 "S8" "T" "3" "59" "1" "11" 387.308
2956 "S8" "T" "3" "49" "1" "12" 348.846
2957 "S8" "T" "3" "2" "1" "13" 348.846
2958 "S8" "T" "3" "5" "1" "14" 341.154
2959 "S8" "T" "3" "60" "1" "15" 302.692
2960 "S8" "T" "3" "9" "1" "16" 333.462
2961 "S8" "T" "3" "60" "2" "17" 318.077
2962 "S8" "T" "3" "15" "2" "18" 356.538
2963 "S8" "T" "3" "54" "1" "19" 318.077
2964 "S8" "T" "3" "62" "1" "20" 356.538
2965 "S8" "T" "3" "55" "1" "21" 287.308
2966 "S8" "T" "3" "19" "1" "22" 356.538
2967 "S8" "T" "3" "2" "2" "23" 348.846
2968 "S8" "T" "3" "9" "2" "24" 341.154
2969 "S8" "T" "3" "7" "1" "25" 287.308
2970 "S8" "T" "3" "18" "1" "26" 348.846
2971 "S8" "T" "3" "7" "2" "27" 364.231
2972 "S8" "T" "3" "0" "1" "28" 341.154
2973 "S8" "T" "3" "4" "1" "29" 287.308
2974 "S8" "T" "3" "62" "2" "30" NaN
2975 "S8" "T" "3" "6" "2" "31" 356.538
2976 "S8" "T" "3" "7" "3" "32" 348.846
2977 "S8" "T" "3" "50" "1" "33" 333.462
2978 "S8" "T" "3" "5" "2" "34" 333.462
2979 "S8" "T" "3" "0" "2" "35" 333.462
2980 "S8" "T" "3" "53" "1" "36" 364.231
2981 "S8" "T" "3" "14" "1" "37" 341.154
2982 "S8" "T" "3" "1" "2" "38" 548.846
2983 "S8" "T" "3" "3" "1" "39" 333.462
2984 "S8" "T" "3" "12" "1" "40" 379.615
2985 "S8" "T" "3" "13" "2" "41" 356.538
2986 "S8" "T" "3" "3" "2" "42" 341.154
2987 "S8" "T" "3" "5" "3" "43" 356.538
2988 "S8" "T" "3" "4" "2" "44" 379.615
2989 "S8" "T" "3" "22" "1" "45" 441.154
2990 "S8" "T" "3" "11" "1" "46" 395.000
2991 "S8" "T" "3" "16" "1" "47" 364.231
2992 "S8" "T" "3" "17" "1" "48" 364.231
2993 "S8" "T" "3" "6" "3" "49" 356.538
2994 "S8" "T" "3" "52" "1" "50" 333.462
2995 "S8" "T" "3" "56" "1" "51" 341.154
2996 "S8" "T" "3" "2" "3" "52" 371.923
2997 "S8" "T" "3" "48" "1" "53" 364.231
2998 "S8" "T" "3" "56" "2" "54" 364.231
2999 "S8" "T" "3" "4" "3" "55" 364.231
3000 "S8" "T" "3" "0" "3" "56" 371.923
3001 "S8" "T" "3" "58" "2" "57" 464.231
3002 "S8" "T" "3" "11" "2" "58" 348.846
3003 "S8" "T" "3" "57" "1" "59" 348.846
3004 "S8" "T" "3" "1" "3" "60" 395.000
3005 "S8" "T" "3" "23" "1" "61" 279.615
3006 "S8" "T" "3" "61" "1" "62" 341.154
3007 "S8" "T" "3" "3" "3" "63" 333.462
3008 "S8" "T" "3" "10" "1" "64" 341.154
3009 "S8" "T" "3" "6" "4" "65" 402.692
3010 "S8" "T" "3" "10" "2" "66" 356.538
3011 "S8" "T" "3" "23" "2" "67" 318.077
3012 "S8" "T" "3" "62" "3" "68" NaN
3013 "S8" "T" "3" "6" "5" "69" NaN
3014 "S8" "T" "3" "4" "4" "70" 395.000
3015 "S8" "T" "3" "20" "2" "71" 371.923
3016 "S8" "T" "3" "11" "3" "72" 364.231
3017 "S8" "T" "3" "19" "2" "73" 341.154
3018 "S8" "T" "3" "5" "4" "74" 371.923
3019 "S8" "T" "3" "55" "2" "75" NaN
3020 "S8" "T" "3" "60" "3" "76" 279.615
3021 "S8" "T" "3" "2" "4" "77" 371.923
3022 "S8" "T" "3" "14" "2" "78" 318.077
3023 "S8" "T" "3" "13" "3" "79" 364.231
3024 "S8" "T" "3" "62" "4" "80" 341.154
3025 "S8" "T" "3" "59" "2" "81" 418.077
3026 "S8" "T" "3" "50" "2" "82" 318.077
3027 "S8" "T" "3" "15" "3" "83" 348.846
3028 "S8" "T" "3" "16" "2" "84" 310.385
3029 "S8" "T" "3" "4" "5" "85" 333.462
3030 "S8" "T" "3" "60" "4" "86" 425.769
3031 "S8" "T" "3" "11" "4" "87" 333.462
3032 "S8" "T" "3" "5" "5" "88" 387.308
3033 "S8" "T" "3" "3" "4" "89" NaN
3034 "S8" "T" "3" "9" "3" "90" NaN
3035 "S8" "T" "3" "0" "4" "91" NaN
3036 "S8" "T" "3" "52" "2" "92" 348.846
3037 "S8" "T" "3" "1" "4" "93" 333.462
3038 "S8" "T" "3" "56" "3" "94" NaN
3039 "S8" "T" "3" "22" "2" "95" 341.154
3040 "S8" "T" "3" "2" "5" "96" 379.615
3041 "S8" "T" "3" "48" "2" "97" 387.308
3042 "S8" "T" "3" "21" "2" "98" 341.154
3043 "S8" "T" "3" "0" "5" "99" 356.538
3044 "S8" "T" "3" "9" "4" "100" 356.538
3045 "S8" "T" "3" "0" "6" "101" 395.000
3046 "S8" "T" "3" "57" "2" "102" 356.538
3047 "S8" "T" "3" "1" "5" "103" 364.231
3048 "S8" "T" "3" "1" "6" "104" 395.000
3049 "S8" "T" "3" "63" "2" "105" 341.154
3050 "S8" "T" "3" "15" "4" "106" 325.769
3051 "S8" "T" "3" "7" "4" "107" 464.231
3052 "S8" "T" "3" "17" "2" "108" 387.308
3053 "S8" "T" "3" "56" "4" "109" NaN
3054 "S8" "T" "3" "4" "6" "110" 348.846
3055 "S8" "T" "3" "58" "3" "111" 425.769
3056 "S8" "T" "3" "54" "2" "112" 371.923
3057 "S8" "T" "3" "51" "2" "113" 371.923
3058 "S8" "T" "3" "5" "6" "114" 379.615
3059 "S8" "T" "3" "49" "2" "115" 379.615
3060 "S8" "T" "3" "6" "6" "116" 356.538
3061 "S8" "T" "3" "13" "4" "117" 433.462
3062 "S8" "T" "3" "53" "2" "118" 364.231
3063 "S8" "T" "3" "3" "5" "119" 418.077
3064 "S8" "T" "3" "12" "2" "120" 410.385
3065 "S8" "T" "3" "8" "2" "121" 364.231
3066 "S8" "T" "3" "18" "2" "122" 341.154
3067 "S8" "T" "3" "3" "6" "123" 325.769
3068 "S8" "T" "3" "7" "5" "124" 410.385
3069 "S8" "T" "3" "58" "4" "125" 379.615
3070 "S8" "T" "3" "7" "6" "126" 356.538
3071 "S8" "T" "3" "61" "2" "127" 448.846
3072 "S8" "T" "3" "2" "6" "128" 379.615
3073 "S9" "T" "1" "9" "1" "1" 348.846
3074 "S9" "T" "1" "11" "1" "2" 356.538
3075 "S9" "T" "1" "21" "1" "3" 264.231
3076 "S9" "T" "1" "19" "1" "4" 287.308
3077 "S9" "T" "1" "22" "1" "5" 287.308
3078 "S9" "T" "1" "51" "1" "6" 341.154
3079 "S9" "T" "1" "56" "1" "7" 264.231
3080 "S9" "T" "1" "60" "1" "8" 341.154
3081 "S9" "T" "1" "15" "1" "9" 310.385
3082 "S9" "T" "1" "2" "1" "10" 264.231
3083 "S9" "T" "1" "50" "1" "11" 325.769
3084 "S9" "T" "1" "4" "1" "12" 287.308
3085 "S9" "T" "1" "4" "2" "13" 302.692
3086 "S9" "T" "1" "13" "1" "14" 325.769
3087 "S9" "T" "1" "1" "1" "15" 456.538
3088 "S9" "T" "1" "18" "1" "16" 310.385
3089 "S9" "T" "1" "62" "1" "17" 287.308
3090 "S9" "T" "1" "61" "1" "18" 302.692
3091 "S9" "T" "1" "48" "1" "19" 356.538
3092 "S9" "T" "1" "5" "1" "20" 425.769
3093 "S9" "T" "1" "1" "2" "21" 487.308
3094 "S9" "T" "1" "3" "1" "22" 295.000
3095 "S9" "T" "1" "54" "1" "23" 271.923
3096 "S9" "T" "1" "23" "1" "24" 364.231
3097 "S9" "T" "1" "20" "1" "25" 348.846
3098 "S9" "T" "1" "7" "1" "26" 279.615
3099 "S9" "T" "1" "2" "2" "27" 318.077
3100 "S9" "T" "1" "57" "1" "28" 318.077
3101 "S9" "T" "1" "14" "1" "29" 318.077
3102 "S9" "T" "1" "11" "2" "30" 233.462
3103 "S9" "T" "1" "3" "2" "31" 271.923
3104 "S9" "T" "1" "12" "1" "32" 271.923
3105 "S9" "T" "1" "58" "1" "33" 279.615
3106 "S9" "T" "1" "5" "2" "34" 256.538
3107 "S9" "T" "1" "49" "1" "35" 341.154
3108 "S9" "T" "1" "59" "1" "36" 333.462
3109 "S9" "T" "1" "53" "1" "37" 371.923
3110 "S9" "T" "1" "4" "3" "38" 333.462
3111 "S9" "T" "1" "6" "1" "39" 318.077
3112 "S9" "T" "1" "17" "1" "40" 310.385
3113 "S9" "T" "1" "16" "1" "41" 287.308
3114 "S9" "T" "1" "9" "2" "42" 271.923
3115 "S9" "T" "1" "8" "1" "43" 295.000
3116 "S9" "T" "1" "5" "3" "44" 333.462
3117 "S9" "T" "1" "7" "2" "45" 325.769
3118 "S9" "T" "1" "0" "1" "46" 271.923
3119 "S9" "T" "1" "6" "2" "47" 302.692
3120 "S9" "T" "1" "62" "2" "48" 241.154
3121 "S9" "T" "1" "52" "1" "49" 325.769
3122 "S9" "T" "1" "56" "2" "50" 318.077
3123 "S9" "T" "1" "3" "3" "51" 295.000
3124 "S9" "T" "1" "13" "2" "52" 302.692
3125 "S9" "T" "1" "0" "2" "53" 356.538
3126 "S9" "T" "1" "7" "3" "54" 302.692
3127 "S9" "T" "1" "60" "2" "55" 325.769
3128 "S9" "T" "1" "6" "3" "56" 318.077
3129 "S9" "T" "1" "55" "1" "57" 264.231
3130 "S9" "T" "1" "10" "1" "58" 279.615
3131 "S9" "T" "1" "1" "3" "59" 271.923
3132 "S9" "T" "1" "0" "3" "60" 341.154
3133 "S9" "T" "1" "2" "3" "61" 295.000
3134 "S9" "T" "1" "58" "2" "62" 218.077
3135 "S9" "T" "1" "15" "2" "63" 302.692
3136 "S9" "T" "1" "63" "1" "64" 271.923
3137 "S9" "T" "1" "4" "4" "65" 241.154
3138 "S9" "T" "1" "2" "4" "66" 248.846
3139 "S9" "T" "1" "1" "4" "67" 287.308
3140 "S9" "T" "1" "19" "2" "68" 318.077
3141 "S9" "T" "1" "6" "4" "69" 310.385
3142 "S9" "T" "1" "57" "2" "70" 241.154
3143 "S9" "T" "1" "23" "2" "71" 264.231
3144 "S9" "T" "1" "4" "5" "72" 341.154
3145 "S9" "T" "1" "11" "3" "73" 348.846
3146 "S9" "T" "1" "4" "6" "74" 295.000
3147 "S9" "T" "1" "0" "4" "75" 187.308
3148 "S9" "T" "1" "49" "2" "76" 333.462
3149 "S9" "T" "1" "14" "2" "77" 271.923
3150 "S9" "T" "1" "20" "2" "78" 279.615
3151 "S9" "T" "1" "51" "2" "79" 318.077
3152 "S9" "T" "1" "2" "5" "80" 318.077
3153 "S9" "T" "1" "59" "2" "81" 287.308
3154 "S9" "T" "1" "63" "2" "82" 318.077
3155 "S9" "T" "1" "7" "4" "83" 256.538
3156 "S9" "T" "1" "58" "3" "84" 279.615
3157 "S9" "T" "1" "13" "3" "85" 256.538
3158 "S9" "T" "1" "11" "4" "86" 264.231
3159 "S9" "T" "1" "54" "2" "87" 279.615
3160 "S9" "T" "1" "15" "3" "88" 264.231
3161 "S9" "T" "1" "10" "2" "89" 333.462
3162 "S9" "T" "1" "5" "4" "90" 264.231
3163 "S9" "T" "1" "8" "2" "91" 248.846
3164 "S9" "T" "1" "6" "5" "92" 302.692
3165 "S9" "T" "1" "15" "4" "93" 264.231
3166 "S9" "T" "1" "13" "4" "94" 295.000
3167 "S9" "T" "1" "48" "2" "95" 302.692
3168 "S9" "T" "1" "56" "3" "96" 287.308
3169 "S9" "T" "1" "2" "6" "97" 333.462
3170 "S9" "T" "1" "16" "2" "98" 318.077
3171 "S9" "T" "1" "3" "4" "99" 279.615
3172 "S9" "T" "1" "9" "3" "100" 279.615
3173 "S9" "T" "1" "12" "2" "101" NaN
3174 "S9" "T" "1" "5" "5" "102" 302.692
3175 "S9" "T" "1" "1" "5" "103" 279.615
3176 "S9" "T" "1" "6" "6" "104" 287.308
3177 "S9" "T" "1" "62" "3" "105" 295.000
3178 "S9" "T" "1" "18" "2" "106" 279.615
3179 "S9" "T" "1" "58" "4" "107" 248.846
3180 "S9" "T" "1" "3" "5" "108" 310.385
3181 "S9" "T" "1" "7" "5" "109" 210.385
3182 "S9" "T" "1" "0" "5" "110" 248.846
3183 "S9" "T" "1" "21" "2" "111" 225.769
3184 "S9" "T" "1" "56" "4" "112" 264.231
3185 "S9" "T" "1" "9" "4" "113" 279.615
3186 "S9" "T" "1" "0" "6" "114" 264.231
3187 "S9" "T" "1" "55" "2" "115" 310.385
3188 "S9" "T" "1" "62" "4" "116" 225.769
3189 "S9" "T" "1" "60" "3" "117" 287.308
3190 "S9" "T" "1" "60" "4" "118" 218.077
3191 "S9" "T" "1" "61" "2" "119" 356.538
3192 "S9" "T" "1" "52" "2" "120" 348.846
3193 "S9" "T" "1" "1" "6" "121" 256.538
3194 "S9" "T" "1" "53" "2" "122" 279.615
3195 "S9" "T" "1" "17" "2" "123" 264.231
3196 "S9" "T" "1" "5" "6" "124" 295.000
3197 "S9" "T" "1" "22" "2" "125" 325.769
3198 "S9" "T" "1" "50" "2" "126" 325.769
3199 "S9" "T" "1" "3" "6" "127" 279.615
3200 "S9" "T" "1" "7" "6" "128" 248.846
3201 "S9" "NT" "2" "12" "1" "1" 395.000
3202 "S9" "NT" "2" "3" "1" "2" 348.846
3203 "S9" "NT" "2" "16" "1" "3" 364.231
3204 "S9" "NT" "2" "2" "1" "4" 302.692
3205 "S9" "NT" "2" "20" "1" "5" 341.154
3206 "S9" "NT" "2" "10" "1" "6" 295.000
3207 "S9" "NT" "2" "6" "1" "7" 310.385
3208 "S9" "NT" "2" "11" "1" "8" 310.385
3209 "S9" "NT" "2" "22" "1" "9" 341.154
3210 "S9" "NT" "2" "58" "1" "10" 333.462
3211 "S9" "NT" "2" "55" "1" "11" 318.077
3212 "S9" "NT" "2" "8" "1" "12" 302.692
3213 "S9" "NT" "2" "54" "1" "13" 325.769
3214 "S9" "NT" "2" "15" "1" "14" 287.308
3215 "S9" "NT" "2" "62" "1" "15" 356.538
3216 "S9" "NT" "2" "50" "1" "16" 364.231
3217 "S9" "NT" "2" "4" "1" "17" 310.385
3218 "S9" "NT" "2" "2" "2" "18" 302.692
3219 "S9" "NT" "2" "3" "2" "19" 241.154
3220 "S9" "NT" "2" "60" "1" "20" 271.923
3221 "S9" "NT" "2" "57" "1" "21" 264.231
3222 "S9" "NT" "2" "14" "1" "22" 318.077
3223 "S9" "NT" "2" "6" "2" "23" 302.692
3224 "S9" "NT" "2" "21" "1" "24" 387.308
3225 "S9" "NT" "2" "1" "1" "25" 318.077
3226 "S9" "NT" "2" "0" "1" "26" 310.385
3227 "S9" "NT" "2" "18" "1" "27" 287.308
3228 "S9" "NT" "2" "11" "2" "28" 348.846
3229 "S9" "NT" "2" "1" "2" "29" 318.077
3230 "S9" "NT" "2" "19" "1" "30" 302.692
3231 "S9" "NT" "2" "6" "3" "31" 302.692
3232 "S9" "NT" "2" "62" "2" "32" 302.692
3233 "S9" "NT" "2" "7" "1" "33" 302.692
3234 "S9" "NT" "2" "13" "1" "34" 333.462
3235 "S9" "NT" "2" "60" "2" "35" 341.154
3236 "S9" "NT" "2" "56" "1" "36" 310.385
3237 "S9" "NT" "2" "49" "1" "37" 295.000
3238 "S9" "NT" "2" "51" "1" "38" 356.538
3239 "S9" "NT" "2" "4" "2" "39" 279.615
3240 "S9" "NT" "2" "23" "1" "40" 310.385
3241 "S9" "NT" "2" "1" "3" "41" 325.769
3242 "S9" "NT" "2" "15" "2" "42" 318.077
3243 "S9" "NT" "2" "58" "2" "43" 318.077
3244 "S9" "NT" "2" "2" "3" "44" 310.385
3245 "S9" "NT" "2" "0" "2" "45" 295.000
3246 "S9" "NT" "2" "53" "1" "46" 364.231
3247 "S9" "NT" "2" "5" "1" "47" 295.000
3248 "S9" "NT" "2" "52" "1" "48" 302.692
3249 "S9" "NT" "2" "48" "1" "49" 287.308
3250 "S9" "NT" "2" "7" "2" "50" 356.538
3251 "S9" "NT" "2" "9" "1" "51" 318.077
3252 "S9" "NT" "2" "56" "2" "52" 325.769
3253 "S9" "NT" "2" "0" "3" "53" 295.000
3254 "S9" "NT" "2" "17" "1" "54" 348.846
3255 "S9" "NT" "2" "59" "1" "55" 325.769
3256 "S9" "NT" "2" "3" "3" "56" 279.615
3257 "S9" "NT" "2" "61" "1" "57" 310.385
3258 "S9" "NT" "2" "13" "2" "58" 287.308
3259 "S9" "NT" "2" "4" "3" "59" 310.385
3260 "S9" "NT" "2" "63" "1" "60" NaN
3261 "S9" "NT" "2" "5" "2" "61" NaN
3262 "S9" "NT" "2" "9" "2" "62" 295.000
3263 "S9" "NT" "2" "5" "3" "63" 310.385
3264 "S9" "NT" "2" "7" "3" "64" 341.154
3265 "S9" "NT" "2" "4" "4" "65" 333.462
3266 "S9" "NT" "2" "53" "2" "66" 325.769
3267 "S9" "NT" "2" "0" "4" "67" 325.769
3268 "S9" "NT" "2" "63" "2" "68" NaN
3269 "S9" "NT" "2" "3" "4" "69" 325.769
3270 "S9" "NT" "2" "58" "3" "70" 318.077
3271 "S9" "NT" "2" "12" "2" "71" 295.000
3272 "S9" "NT" "2" "1" "4" "72" 310.385
3273 "S9" "NT" "2" "61" "2" "73" 318.077
3274 "S9" "NT" "2" "58" "4" "74" 279.615
3275 "S9" "NT" "2" "48" "2" "75" 287.308
3276 "S9" "NT" "2" "49" "2" "76" 302.692
3277 "S9" "NT" "2" "3" "5" "77" 333.462
3278 "S9" "NT" "2" "21" "2" "78" 341.154
3279 "S9" "NT" "2" "14" "2" "79" 318.077
3280 "S9" "NT" "2" "6" "4" "80" 295.000
3281 "S9" "NT" "2" "13" "3" "81" 310.385
3282 "S9" "NT" "2" "16" "2" "82" 271.923
3283 "S9" "NT" "2" "2" "4" "83" 333.462
3284 "S9" "NT" "2" "11" "3" "84" 279.615
3285 "S9" "NT" "2" "55" "2" "85" 333.462
3286 "S9" "NT" "2" "0" "5" "86" 295.000
3287 "S9" "NT" "2" "10" "2" "87" 295.000
3288 "S9" "NT" "2" "51" "2" "88" 310.385
3289 "S9" "NT" "2" "6" "5" "89" 302.692
3290 "S9" "NT" "2" "8" "2" "90" 318.077
3291 "S9" "NT" "2" "56" "3" "91" 287.308
3292 "S9" "NT" "2" "54" "2" "92" 333.462
3293 "S9" "NT" "2" "19" "2" "93" 341.154
3294 "S9" "NT" "2" "4" "5" "94" 302.692
3295 "S9" "NT" "2" "50" "2" "95" 379.615
3296 "S9" "NT" "2" "4" "6" "96" 279.615
3297 "S9" "NT" "2" "5" "4" "97" 295.000
3298 "S9" "NT" "2" "7" "4" "98" 379.615
3299 "S9" "NT" "2" "15" "3" "99" 302.692
3300 "S9" "NT" "2" "52" "2" "100" 310.385
3301 "S9" "NT" "2" "56" "4" "101" 295.000
3302 "S9" "NT" "2" "62" "3" "102" 310.385
3303 "S9" "NT" "2" "1" "5" "103" 271.923
3304 "S9" "NT" "2" "2" "5" "104" 287.308
3305 "S9" "NT" "2" "5" "5" "105" 279.615
3306 "S9" "NT" "2" "0" "6" "106" 318.077
3307 "S9" "NT" "2" "2" "6" "107" 325.769
3308 "S9" "NT" "2" "6" "6" "108" 302.692
3309 "S9" "NT" "2" "60" "3" "109" 279.615
3310 "S9" "NT" "2" "22" "2" "110" 341.154
3311 "S9" "NT" "2" "13" "4" "111" 287.308
3312 "S9" "NT" "2" "59" "2" "112" 356.538
3313 "S9" "NT" "2" "3" "6" "113" 318.077
3314 "S9" "NT" "2" "57" "2" "114" 302.692
3315 "S9" "NT" "2" "20" "2" "115" 325.769
3316 "S9" "NT" "2" "9" "3" "116" NaN
3317 "S9" "NT" "2" "23" "2" "117" 302.692
3318 "S9" "NT" "2" "7" "5" "118" 310.385
3319 "S9" "NT" "2" "7" "6" "119" 310.385
3320 "S9" "NT" "2" "17" "2" "120" 318.077
3321 "S9" "NT" "2" "9" "4" "121" NaN
3322 "S9" "NT" "2" "11" "4" "122" 295.000
3323 "S9" "NT" "2" "60" "4" "123" 295.000
3324 "S9" "NT" "2" "5" "6" "124" 310.385
3325 "S9" "NT" "2" "18" "2" "125" 302.692
3326 "S9" "NT" "2" "1" "6" "126" 318.077
3327 "S9" "NT" "2" "62" "4" "127" 325.769
3328 "S9" "NT" "2" "15" "4" "128" 295.000
3329 "S9" "T" "3" "54" "1" "1" 364.231
3330 "S9" "T" "3" "10" "1" "2" 310.385
3331 "S9" "T" "3" "0" "1" "3" 318.077
3332 "S9" "T" "3" "0" "2" "4" 287.308
3333 "S9" "T" "3" "6" "1" "5" 295.000
3334 "S9" "T" "3" "62" "1" "6" 271.923
3335 "S9" "T" "3" "19" "1" "7" 302.692
3336 "S9" "T" "3" "2" "1" "8" 295.000
3337 "S9" "T" "3" "0" "3" "9" 279.615
3338 "S9" "T" "3" "5" "1" "10" 310.385
3339 "S9" "T" "3" "57" "1" "11" 287.308
3340 "S9" "T" "3" "11" "1" "12" 264.231
3341 "S9" "T" "3" "48" "1" "13" 310.385
3342 "S9" "T" "3" "18" "1" "14" 302.692
3343 "S9" "T" "3" "2" "2" "15" 279.615
3344 "S9" "T" "3" "15" "1" "16" 264.231
3345 "S9" "T" "3" "60" "1" "17" 295.000
3346 "S9" "T" "3" "6" "2" "18" 264.231
3347 "S9" "T" "3" "2" "3" "19" 302.692
3348 "S9" "T" "3" "14" "1" "20" 287.308
3349 "S9" "T" "3" "4" "1" "21" 264.231
3350 "S9" "T" "3" "15" "2" "22" 302.692
3351 "S9" "T" "3" "1" "1" "23" 271.923
3352 "S9" "T" "3" "13" "1" "24" 271.923
3353 "S9" "T" "3" "51" "1" "25" 295.000
3354 "S9" "T" "3" "3" "1" "26" 271.923
3355 "S9" "T" "3" "61" "1" "27" 256.538
3356 "S9" "T" "3" "11" "2" "28" 333.462
3357 "S9" "T" "3" "5" "2" "29" 271.923
3358 "S9" "T" "3" "8" "1" "30" 279.615
