"Subject" "Group" "Condition" "TB" "TrialNum" "Trial" "Lat"
"533" "3" "1" "1" "2" "2" "21" 371.923
"534" "3" "1" "1" "60" "1" "22" 364.231
"535" "3" "1" "1" "54" "1" "23" 333.462
"536" "3" "1" "1" "14" "1" "24" 341.154
"537" "3" "1" "1" "13" "1" "25" 356.538
"538" "3" "1" "1" "7" "2" "26" 402.692
"539" "3" "1" "1" "56" "1" "27" 348.846
"540" "3" "1" "1" "0" "2" "28" 495.000
"541" "3" "1" "1" "7" "3" "29" 456.538
"542" "3" "1" "1" "58" "2" "30" 318.077
"543" "3" "1" "1" "16" "1" "31" 356.538
"544" "3" "1" "1" "1" "2" "32" 364.231
"545" "3" "1" "1" "3" "1" "33" 348.846
"546" "3" "1" "1" "55" "1" "34" 425.769
"547" "3" "1" "1" "15" "2" "35" 371.923
"548" "3" "1" "1" "2" "3" "36" 395.000
"549" "3" "1" "1" "56" "2" "37" 348.846
"550" "3" "1" "1" "23" "1" "38" 333.462
"551" "3" "1" "1" "10" "1" "39" NA
"552" "3" "1" "1" "18" "1" "40" 364.231
"553" "3" "1" "1" "6" "2" "41" 379.615
"554" "3" "1" "1" "19" "1" "42" NA
"555" "3" "1" "1" "9" "2" "43" 471.923
"556" "3" "1" "1" "6" "3" "44" 341.154
"557" "3" "1" "1" "0" "3" "45" 341.154
"558" "3" "1" "1" "12" "1" "46" 348.846
"559" "3" "1" "1" "4" "3" "47" 295.000
"560" "3" "1" "1" "13" "2" "48" 333.462
"561" "3" "1" "1" "3" "2" "49" 318.077
"562" "3" "1" "1" "61" "1" "50" 348.846
"563" "3" "1" "1" "62" "1" "51" 371.923
"564" "3" "1" "1" "17" "1" "52" 356.538
"565" "3" "1" "1" "53" "1" "53" NA
"566" "3" "1" "1" "60" "2" "54" 364.231
"567" "3" "1" "1" "21" "1" "55" 356.538
"568" "3" "1" "1" "48" "1" "56" 348.846
"569" "3" "1" "1" "22" "1" "57" 325.769
"570" "3" "1" "1" "3" "3" "58" 356.538
"571" "3" "1" "1" "11" "2" "59" 295.000
"572" "3" "1" "1" "5" "3" "60" 364.231
"573" "3" "1" "1" "63" "1" "61" 279.615
"574" "3" "1" "1" "62" "2" "62" 295.000
"575" "3" "1" "1" "1" "3" "63" 341.154
"576" "3" "1" "1" "51" "1" "64" 325.769
"577" "3" "1" "1" "13" "3" "65" 333.462
"578" "3" "1" "1" "59" "2" "66" 318.077
"579" "3" "1" "1" "13" "4" "67" 348.846
"580" "3" "1" "1" "2" "4" "68" 333.462
"581" "3" "1" "1" "6" "4" "69" 264.231
"582" "3" "1" "1" "8" "2" "70" 395.000
"583" "3" "1" "1" "19" "2" "71" NA
"584" "3" "1" "1" "21" "2" "72" 325.769
"585" "3" "1" "1" "5" "4" "73" 356.538
"586" "3" "1" "1" "1" "4" "74" 333.462
"587" "3" "1" "1" "3" "4" "75" 333.462
"588" "3" "1" "1" "57" "2" "76" 341.154
"589" "3" "1" "1" "2" "5" "77" 418.077
"590" "3" "1" "1" "49" "2" "78" 348.846
"591" "3" "1" "1" "52" "2" "79" 333.462
"592" "3" "1" "1" "23" "2" "80" 348.846
"593" "3" "1" "1" "7" "4" "81" 348.846
"594" "3" "1" "1" "0" "4" "82" 387.308
"595" "3" "1" "1" "12" "2" "83" 348.846
"596" "3" "1" "1" "18" "2" "84" 348.846
"597" "3" "1" "1" "60" "3" "85" 364.231
"598" "3" "1" "1" "6" "5" "86" 371.923
"599" "3" "1" "1" "62" "3" "87" 333.462
"600" "3" "1" "1" "3" "5" "88" 318.077
"601" "3" "1" "1" "58" "3" "89" 387.308
"602" "3" "1" "1" "4" "4" "90" 333.462
"603" "3" "1" "1" "55" "2" "91" 379.615
"604" "3" "1" "1" "2" "6" "92" 379.615
"605" "3" "1" "1" "54" "2" "93" 341.154
"606" "3" "1" "1" "0" "5" "94" 379.615
"607" "3" "1" "1" "3" "6" "95" 402.692
"608" "3" "1" "1" "9" "3" "96" NA
"609" "3" "1" "1" "50" "2" "97" 333.462
"610" "3" "1" "1" "17" "2" "98" 341.154
"611" "3" "1" "1" "11" "3" "99" 348.846
"612" "3" "1" "1" "63" "2" "100" 341.154
"613" "3" "1" "1" "61" "2" "101" 302.692
"614" "3" "1" "1" "48" "2" "102" 318.077
"615" "3" "1" "1" "51" "2" "103" 341.154
"616" "3" "1" "1" "15" "3" "104" 387.308
"617" "3" "1" "1" "22" "2" "105" 333.462
"618" "3" "1" "1" "62" "4" "106" 348.846
"619" "3" "1" "1" "1" "5" "107" 418.077
"620" "3" "1" "1" "14" "2" "108" 325.769
"621" "3" "1" "1" "15" "4" "109" 364.231
"622" "3" "1" "1" "7" "5" "110" 295.000
"623" "3" "1" "1" "56" "3" "111" 310.385
"624" "3" "1" "1" "10" "2" "112" 318.077
"625" "3" "1" "1" "4" "5" "113" 325.769
"626" "3" "1" "1" "4" "6" "114" 341.154
"627" "3" "1" "1" "58" "4" "115" 356.538
"628" "3" "1" "1" "20" "2" "116" 325.769
"629" "3" "1" "1" "11" "4" "117" 364.231
"630" "3" "1" "1" "6" "6" "118" 548.846
"631" "3" "1" "1" "0" "6" "119" 348.846
"632" "3" "1" "1" "1" "6" "120" 371.923
"633" "3" "1" "1" "56" "4" "121" 325.769
"634" "3" "1" "1" "5" "5" "122" 348.846
"635" "3" "1" "1" "16" "2" "123" 318.077
"636" "3" "1" "1" "5" "6" "124" 364.231
"637" "3" "1" "1" "9" "4" "125" NA
"638" "3" "1" "1" "60" "4" "126" 356.538
"639" "3" "1" "1" "53" "2" "127" 356.538
"640" "3" "1" "1" "7" "6" "128" 318.077
"641" "3" "1" "0" "62" "1" "1" 495.000
"642" "3" "1" "0" "6" "1" "2" 387.308
"643" "3" "1" "0" "59" "1" "3" 348.846
"644" "3" "1" "0" "5" "1" "4" 341.154
"645" "3" "1" "0" "8" "1" "5" 356.538
"646" "3" "1" "0" "56" "1" "6" 364.231
"647" "3" "1" "0" "11" "1" "7" 356.538
"648" "3" "1" "0" "6" "2" "8" 479.615
"649" "3" "1" "0" "16" "1" "9" 364.231
"650" "3" "1" "0" "18" "1" "10" 325.769
"651" "3" "1" "0" "17" "1" "11" 364.231
"652" "3" "1" "0" "0" "1" "12" 456.538
"653" "3" "1" "0" "50" "1" "13" 364.231
"654" "3" "1" "0" "23" "1" "14" 348.846
"655" "3" "1" "0" "5" "2" "15" 395.000
"656" "3" "1" "0" "9" "1" "16" 333.462
"657" "3" "1" "0" "56" "2" "17" 364.231
"658" "3" "1" "0" "3" "1" "18" 341.154
"659" "3" "1" "0" "7" "1" "19" 364.231
"660" "3" "1" "0" "4" "1" "20" 433.462
"661" "3" "1" "0" "13" "1" "21" 356.538
"662" "3" "1" "0" "60" "1" "22" 387.308
"663" "3" "1" "0" "51" "1" "23" 418.077
"664" "3" "1" "0" "57" "1" "24" 341.154
"665" "3" "1" "0" "19" "1" "25" 379.615
"666" "3" "1" "0" "14" "1" "26" 379.615
"667" "3" "1" "0" "7" "2" "27" 325.769
"668" "3" "1" "0" "49" "1" "28" 348.846
"669" "3" "1" "0" "20" "1" "29" 333.462
"670" "3" "1" "0" "0" "2" "30" 279.615
"671" "3" "1" "0" "1" "1" "31" 348.846
"672" "3" "1" "0" "6" "3" "32" 271.923
"673" "3" "1" "0" "58" "1" "33" 325.769
"674" "3" "1" "0" "63" "1" "34" 356.538
"675" "3" "1" "0" "61" "1" "35" 364.231
"676" "3" "1" "0" "10" "1" "36" 295.000
"677" "3" "1" "0" "52" "1" "37" 295.000
"678" "3" "1" "0" "21" "1" "38" 395.000
"679" "3" "1" "0" "9" "2" "39" 325.769
"680" "3" "1" "0" "7" "3" "40" 318.077
"681" "3" "1" "0" "13" "2" "41" 295.000
"682" "3" "1" "0" "54" "1" "42" 387.308
"683" "3" "1" "0" "62" "2" "43" 348.846
"684" "3" "1" "0" "5" "3" "44" 387.308
"685" "3" "1" "0" "22" "1" "45" 341.154
"686" "3" "1" "0" "55" "1" "46" 318.077
"687" "3" "1" "0" "15" "1" "47" 325.769
"688" "3" "1" "0" "60" "2" "48" 356.538
"689" "3" "1" "0" "53" "1" "49" 356.538
"690" "3" "1" "0" "3" "2" "50" 371.923
"691" "3" "1" "0" "4" "2" "51" 341.154
"692" "3" "1" "0" "4" "3" "52" 348.846
"693" "3" "1" "0" "1" "2" "53" 348.846
"694" "3" "1" "0" "15" "2" "54" 325.769
"695" "3" "1" "0" "58" "2" "55" 241.154
"696" "3" "1" "0" "48" "1" "56" 341.154
"697" "3" "1" "0" "2" "1" "57" 333.462
"698" "3" "1" "0" "12" "1" "58" 364.231
"699" "3" "1" "0" "3" "3" "59" 333.462
"700" "3" "1" "0" "11" "2" "60" 310.385
"701" "3" "1" "0" "2" "2" "61" 395.000
"702" "3" "1" "0" "0" "3" "62" 279.615
"703" "3" "1" "0" "2" "3" "63" 295.000
"704" "3" "1" "0" "1" "3" "64" 333.462
"705" "3" "1" "0" "4" "4" "65" 325.769
"706" "3" "1" "0" "0" "4" "66" 333.462
"707" "3" "1" "0" "4" "5" "67" 310.385
"708" "3" "1" "0" "56" "3" "68" 318.077
"709" "3" "1" "0" "18" "2" "69" 318.077
"710" "3" "1" "0" "4" "6" "70" 295.000
"711" "3" "1" "0" "6" "4" "71" 333.462
"712" "3" "1" "0" "13" "3" "72" 318.077
"713" "3" "1" "0" "60" "3" "73" 318.077
"714" "3" "1" "0" "5" "4" "74" 341.154
"715" "3" "1" "0" "62" "3" "75" 341.154
"716" "3" "1" "0" "12" "2" "76" 402.692
"717" "3" "1" "0" "16" "2" "77" 310.385
"718" "3" "1" "0" "10" "2" "78" 356.538
"719" "3" "1" "0" "20" "2" "79" 325.769
"720" "3" "1" "0" "58" "3" "80" 341.154
"721" "3" "1" "0" "3" "4" "81" 325.769
"722" "3" "1" "0" "2" "4" "82" 364.231
"723" "3" "1" "0" "2" "5" "83" 333.462
"724" "3" "1" "0" "22" "2" "84" 287.308
"725" "3" "1" "0" "54" "2" "85" 379.615
"726" "3" "1" "0" "53" "2" "86" 287.308
"727" "3" "1" "0" "15" "3" "87" 387.308
"728" "3" "1" "0" "8" "2" "88" 364.231
"729" "3" "1" "0" "1" "4" "89" 402.692
"730" "3" "1" "0" "48" "2" "90" 325.769
"731" "3" "1" "0" "0" "5" "91" 302.692
"732" "3" "1" "0" "11" "3" "92" 295.000
"733" "3" "1" "0" "52" "2" "93" 418.077
"734" "3" "1" "0" "56" "4" "94" 341.154
"735" "3" "1" "0" "19" "2" "95" 371.923
"736" "3" "1" "0" "23" "2" "96" 325.769
"737" "3" "1" "0" "9" "3" "97" 287.308
"738" "3" "1" "0" "3" "5" "98" 395.000
"739" "3" "1" "0" "9" "4" "99" 295.000
"740" "3" "1" "0" "58" "4" "100" 302.692
"741" "3" "1" "0" "13" "4" "101" 341.154
"742" "3" "1" "0" "3" "6" "102" 302.692
"743" "3" "1" "0" "57" "2" "103" 318.077
"744" "3" "1" "0" "14" "2" "104" 271.923
"745" "3" "1" "0" "1" "5" "105" 341.154
"746" "3" "1" "0" "62" "4" "106" 310.385
"747" "3" "1" "0" "15" "4" "107" 333.462
"748" "3" "1" "0" "63" "2" "108" 302.692
"749" "3" "1" "0" "49" "2" "109" 348.846
"750" "3" "1" "0" "60" "4" "110" 348.846
"751" "3" "1" "0" "7" "4" "111" 348.846
"752" "3" "1" "0" "1" "6" "112" 302.692
"753" "3" "1" "0" "0" "6" "113" 356.538
"754" "3" "1" "0" "2" "6" "114" 341.154
"755" "3" "1" "0" "61" "2" "115" 341.154
"756" "3" "1" "0" "55" "2" "116" 333.462
"757" "3" "1" "0" "17" "2" "117" 333.462
"758" "3" "1" "0" "6" "5" "118" 341.154
"759" "3" "1" "0" "51" "2" "119" 333.462
"760" "3" "1" "0" "11" "4" "120" 387.308
"761" "3" "1" "0" "21" "2" "121" 333.462
"762" "3" "1" "0" "7" "5" "122" 302.692
"763" "3" "1" "0" "50" "2" "123" 333.462
"764" "3" "1" "0" "7" "6" "124" 287.308
"765" "3" "1" "0" "59" "2" "125" 333.462
"766" "3" "1" "0" "5" "5" "126" 333.462
"767" "3" "1" "0" "5" "6" "127" 348.846
"768" "3" "1" "0" "6" "6" "128" 341.154
"769" "4" "1" "1" "54" "1" "1" 318.077
"770" "4" "1" "1" "13" "1" "2" 395.000
"771" "4" "1" "1" "6" "1" "3" 379.615
"772" "4" "1" "1" "3" "1" "4" 310.385
"773" "4" "1" "1" "0" "1" "5" NA
"774" "4" "1" "1" "15" "1" "6" 310.385
"775" "4" "1" "1" "23" "1" "7" 295.000
"776" "4" "1" "1" "5" "1" "8" 325.769
"777" "4" "1" "1" "20" "1" "9" NA
"778" "4" "1" "1" "56" "1" "10" 356.538
"779" "4" "1" "1" "7" "1" "11" 356.538
"780" "4" "1" "1" "4" "1" "12" 264.231
"781" "4" "1" "1" "17" "1" "13" 310.385
"782" "4" "1" "1" "6" "2" "14" 356.538
"783" "4" "1" "1" "5" "2" "15" 325.769
"784" "4" "1" "1" "0" "2" "16" 371.923
"785" "4" "1" "1" "55" "1" "17" 302.692
"786" "4" "1" "1" "1" "1" "18" 356.538
"787" "4" "1" "1" "62" "1" "19" 295.000
"788" "4" "1" "1" "59" "1" "20" 248.846
"789" "4" "1" "1" "63" "1" "21" 295.000
"790" "4" "1" "1" "9" "1" "22" NA
"791" "4" "1" "1" "10" "1" "23" 348.846
"792" "4" "1" "1" "62" "2" "24" 287.308
"793" "4" "1" "1" "61" "1" "25" 341.154
"794" "4" "1" "1" "16" "1" "26" 318.077
"795" "4" "1" "1" "57" "1" "27" 325.769
"796" "4" "1" "1" "3" "2" "28" 333.462
"797" "4" "1" "1" "53" "1" "29" NA
"798" "4" "1" "1" "21" "1" "30" 387.308
"799" "4" "1" "1" "7" "2" "31" 318.077
"800" "4" "1" "1" "3" "3" "32" 371.923
"801" "4" "1" "1" "18" "1" "33" 348.846
"802" "4" "1" "1" "11" "1" "34" 356.538
"803" "4" "1" "1" "5" "3" "35" 333.462
"804" "4" "1" "1" "60" "1" "36" 318.077
"805" "4" "1" "1" "52" "1" "37" NA
"806" "4" "1" "1" "14" "1" "38" 348.846
"807" "4" "1" "1" "8" "1" "39" 379.615
"808" "4" "1" "1" "51" "1" "40" 318.077
"809" "4" "1" "1" "4" "2" "41" 310.385
"810" "4" "1" "1" "19" "1" "42" NA
"811" "4" "1" "1" "4" "3" "43" 325.769
"812" "4" "1" "1" "60" "2" "44" 387.308
"813" "4" "1" "1" "9" "2" "45" 387.308
"814" "4" "1" "1" "22" "1" "46" 395.000
"815" "4" "1" "1" "58" "1" "47" 318.077
"816" "4" "1" "1" "0" "3" "48" 441.154
"817" "4" "1" "1" "50" "1" "49" 379.615
"818" "4" "1" "1" "49" "1" "50" 325.769
"819" "4" "1" "1" "13" "2" "51" 433.462
"820" "4" "1" "1" "12" "1" "52" 348.846
"821" "4" "1" "1" "7" "3" "53" 395.000
"822" "4" "1" "1" "1" "2" "54" 318.077
"823" "4" "1" "1" "48" "1" "55" 341.154
"824" "4" "1" "1" "56" "2" "56" 348.846
"825" "4" "1" "1" "2" "1" "57" 333.462
"826" "4" "1" "1" "1" "3" "58" 295.000
"827" "4" "1" "1" "2" "2" "59" 348.846
"828" "4" "1" "1" "6" "3" "60" 356.538
"829" "4" "1" "1" "11" "2" "61" 325.769
"830" "4" "1" "1" "58" "2" "62" 387.308
"831" "4" "1" "1" "2" "3" "63" 418.077
"832" "4" "1" "1" "15" "2" "64" 341.154
"833" "4" "1" "1" "5" "4" "65" 356.538
"834" "4" "1" "1" "1" "4" "66" 333.462
"835" "4" "1" "1" "13" "3" "67" 333.462
"836" "4" "1" "1" "57" "2" "68" 341.154
"837" "4" "1" "1" "3" "4" "69" 348.846
"838" "4" "1" "1" "8" "2" "70" 410.385
"839" "4" "1" "1" "53" "2" "71" NA
"840" "4" "1" "1" "2" "4" "72" 302.692
"841" "4" "1" "1" "10" "2" "73" 371.923
"842" "4" "1" "1" "2" "5" "74" 364.231
"843" "4" "1" "1" "12" "2" "75" 379.615
"844" "4" "1" "1" "1" "5" "76" 371.923
"845" "4" "1" "1" "62" "3" "77" 333.462
"846" "4" "1" "1" "62" "4" "78" 387.308
"847" "4" "1" "1" "3" "5" "79" 395.000
"848" "4" "1" "1" "19" "2" "80" 348.846
"849" "4" "1" "1" "14" "2" "81" 418.077
"850" "4" "1" "1" "1" "6" "82" 379.615
"851" "4" "1" "1" "17" "2" "83" 379.615
"852" "4" "1" "1" "23" "2" "84" 364.231
"853" "4" "1" "1" "7" "4" "85" 379.615
"854" "4" "1" "1" "54" "2" "86" 325.769
"855" "4" "1" "1" "56" "3" "87" 379.615
"856" "4" "1" "1" "3" "6" "88" 395.000
"857" "4" "1" "1" "7" "5" "89" 402.692
"858" "4" "1" "1" "0" "4" "90" 379.615
"859" "4" "1" "1" "22" "2" "91" 364.231
"860" "4" "1" "1" "16" "2" "92" 325.769
"861" "4" "1" "1" "20" "2" "93" NA
"862" "4" "1" "1" "0" "5" "94" 364.231
"863" "4" "1" "1" "4" "4" "95" 402.692
"864" "4" "1" "1" "11" "3" "96" 387.308
"865" "4" "1" "1" "5" "5" "97" 318.077
"866" "4" "1" "1" "18" "2" "98" NA
"867" "4" "1" "1" "6" "4" "99" 333.462
"868" "4" "1" "1" "15" "3" "100" 356.538
"869" "4" "1" "1" "7" "6" "101" 356.538
"870" "4" "1" "1" "51" "2" "102" 348.846
"871" "4" "1" "1" "15" "4" "103" 341.154
"872" "4" "1" "1" "52" "2" "104" 302.692
"873" "4" "1" "1" "60" "3" "105" 302.692
"874" "4" "1" "1" "6" "5" "106" 348.846
"875" "4" "1" "1" "4" "5" "107" 348.846
"876" "4" "1" "1" "61" "2" "108" 333.462
"877" "4" "1" "1" "0" "6" "109" NA
"878" "4" "1" "1" "49" "2" "110" 318.077
"879" "4" "1" "1" "13" "4" "111" 371.923
"880" "4" "1" "1" "6" "6" "112" 302.692
"881" "4" "1" "1" "2" "6" "113" 333.462
"882" "4" "1" "1" "59" "2" "114" 371.923
"883" "4" "1" "1" "4" "6" "115" 341.154
"884" "4" "1" "1" "11" "4" "116" 341.154
"885" "4" "1" "1" "58" "3" "117" 287.308
"886" "4" "1" "1" "48" "2" "118" 295.000
"887" "4" "1" "1" "50" "2" "119" 287.308
"888" "4" "1" "1" "9" "3" "120" 348.846
"889" "4" "1" "1" "60" "4" "121" 364.231
"890" "4" "1" "1" "56" "4" "122" 356.538
"891" "4" "1" "1" "58" "4" "123" 371.923
"892" "4" "1" "1" "63" "2" "124" 364.231
"893" "4" "1" "1" "9" "4" "125" 333.462
"894" "4" "1" "1" "21" "2" "126" 364.231
"895" "4" "1" "1" "5" "6" "127" 356.538
"896" "4" "1" "1" "55" "2" "128" 371.923
"897" "4" "1" "0" "13" "1" "1" 441.154
"898" "4" "1" "0" "7" "1" "2" 387.308
"899" "4" "1" "0" "19" "1" "3" 325.769
"900" "4" "1" "0" "58" "1" "4" 364.231
"901" "4" "1" "0" "9" "1" "5" 341.154
"902" "4" "1" "0" "0" "1" "6" 364.231
"903" "4" "1" "0" "12" "1" "7" 341.154
"904" "4" "1" "0" "2" "1" "8" 271.923
"905" "4" "1" "0" "58" "2" "9" 318.077
"906" "4" "1" "0" "5" "1" "10" 295.000
"907" "4" "1" "0" "4" "1" "11" 318.077
"908" "4" "1" "0" "11" "1" "12" 302.692
"909" "4" "1" "0" "5" "2" "13" 264.231
"910" "4" "1" "0" "59" "1" "14" 318.077
"911" "4" "1" "0" "49" "1" "15" 333.462
"912" "4" "1" "0" "1" "1" "16" 295.000
"913" "4" "1" "0" "52" "1" "17" 325.769
"914" "4" "1" "0" "50" "1" "18" 325.769
"915" "4" "1" "0" "62" "1" "19" 310.385
"916" "4" "1" "0" "2" "2" "20" 271.923
"917" "4" "1" "0" "6" "1" "21" 318.077
"918" "4" "1" "0" "56" "1" "22" 295.000
"919" "4" "1" "0" "15" "1" "23" 341.154
"920" "4" "1" "0" "51" "1" "24" 256.538
"921" "4" "1" "0" "9" "2" "25" 233.462
"922" "4" "1" "0" "15" "2" "26" 295.000
"923" "4" "1" "0" "4" "2" "27" 264.231
"924" "4" "1" "0" "3" "1" "28" 356.538
"925" "4" "1" "0" "54" "1" "29" NA
"926" "4" "1" "0" "63" "1" "30" 341.154
"927" "4" "1" "0" "3" "2" "31" 325.769
"928" "4" "1" "0" "53" "1" "32" NA
"929" "4" "1" "0" "16" "1" "33" 295.000
"930" "4" "1" "0" "5" "3" "34" 295.000
"931" "4" "1" "0" "1" "2" "35" 379.615
"932" "4" "1" "0" "7" "2" "36" 348.846
"933" "4" "1" "0" "61" "1" "37" 325.769
"934" "4" "1" "0" "18" "1" "38" 264.231
"935" "4" "1" "0" "14" "1" "39" 318.077
"936" "4" "1" "0" "2" "3" "40" 287.308
"937" "4" "1" "0" "20" "1" "41" 348.846
"938" "4" "1" "0" "7" "3" "42" 287.308
"939" "4" "1" "0" "6" "2" "43" 241.154
"940" "4" "1" "0" "17" "1" "44" 287.308
"941" "4" "1" "0" "13" "2" "45" 333.462
"942" "4" "1" "0" "48" "1" "46" 287.308
"943" "4" "1" "0" "56" "2" "47" 256.538
"944" "4" "1" "0" "0" "2" "48" 318.077
"945" "4" "1" "0" "55" "1" "49" 333.462
"946" "4" "1" "0" "60" "1" "50" 248.846
"947" "4" "1" "0" "57" "1" "51" 248.846
"948" "4" "1" "0" "4" "3" "52" 287.308
"949" "4" "1" "0" "3" "3" "53" 287.308
"950" "4" "1" "0" "60" "2" "54" 348.846
"951" "4" "1" "0" "21" "1" "55" 356.538
"952" "4" "1" "0" "1" "3" "56" 295.000
"953" "4" "1" "0" "23" "1" "57" 333.462
"954" "4" "1" "0" "0" "3" "58" 302.692
"955" "4" "1" "0" "11" "2" "59" 356.538
"956" "4" "1" "0" "22" "1" "60" 310.385
"957" "4" "1" "0" "6" "3" "61" 325.769
"958" "4" "1" "0" "10" "1" "62" 295.000
"959" "4" "1" "0" "8" "1" "63" 279.615
"960" "4" "1" "0" "62" "2" "64" 325.769
"961" "4" "1" "0" "20" "2" "65" 302.692
"962" "4" "1" "0" "18" "2" "66" 310.385
"963" "4" "1" "0" "3" "4" "67" 287.308
"964" "4" "1" "0" "51" "2" "68" 325.769
"965" "4" "1" "0" "56" "3" "69" 271.923
"966" "4" "1" "0" "50" "2" "70" 333.462
"967" "4" "1" "0" "2" "4" "71" 318.077
"968" "4" "1" "0" "4" "4" "72" 271.923
"969" "4" "1" "0" "19" "2" "73" 333.462
"970" "4" "1" "0" "15" "3" "74" 310.385
"971" "4" "1" "0" "53" "2" "75" 356.538
"972" "4" "1" "0" "6" "4" "76" 271.923
"973" "4" "1" "0" "9" "3" "77" 302.692
"974" "4" "1" "0" "7" "4" "78" 310.385
"975" "4" "1" "0" "7" "5" "79" 287.308
"976" "4" "1" "0" "57" "2" "80" 333.462
"977" "4" "1" "0" "11" "3" "81" 333.462
"978" "4" "1" "0" "21" "2" "82" 341.154
"979" "4" "1" "0" "22" "2" "83" 264.231
"980" "4" "1" "0" "62" "3" "84" 287.308
"981" "4" "1" "0" "17" "2" "85" 310.385
"982" "4" "1" "0" "9" "4" "86" 302.692
"983" "4" "1" "0" "60" "3" "87" 348.846
"984" "4" "1" "0" "14" "2" "88" 348.846
"985" "4" "1" "0" "10" "2" "89" 318.077
"986" "4" "1" "0" "6" "5" "90" 287.308
"987" "4" "1" "0" "5" "4" "91" 287.308
"988" "4" "1" "0" "1" "4" "92" 264.231
"989" "4" "1" "0" "0" "4" "93" 279.615
"990" "4" "1" "0" "5" "5" "94" 287.308
"991" "4" "1" "0" "61" "2" "95" 325.769
"992" "4" "1" "0" "23" "2" "96" 318.077
"993" "4" "1" "0" "4" "5" "97" 287.308
"994" "4" "1" "0" "2" "5" "98" 333.462
"995" "4" "1" "0" "5" "6" "99" 310.385
"996" "4" "1" "0" "6" "6" "100" 310.385
"997" "4" "1" "0" "3" "5" "101" 256.538
"998" "4" "1" "0" "0" "5" "102" 264.231
"999" "4" "1" "0" "58" "3" "103" 318.077
"1000" "4" "1" "0" "4" "6" "104" 279.615
"1001" "4" "1" "0" "8" "2" "105" 279.615
"1002" "4" "1" "0" "16" "2" "106" 264.231
"1003" "4" "1" "0" "0" "6" "107" 271.923
"1004" "4" "1" "0" "60" "4" "108" 356.538
"1005" "4" "1" "0" "54" "2" "109" 279.615
"1006" "4" "1" "0" "55" "2" "110" 264.231
"1007" "4" "1" "0" "59" "2" "111" 256.538
"1008" "4" "1" "0" "48" "2" "112" 225.769
"1009" "4" "1" "0" "13" "3" "113" 264.231
"1010" "4" "1" "0" "49" "2" "114" 302.692
"1011" "4" "1" "0" "12" "2" "115" 256.538
"1012" "4" "1" "0" "1" "5" "116" 295.000
"1013" "4" "1" "0" "63" "2" "117" 325.769
"1014" "4" "1" "0" "15" "4" "118" 279.615
"1015" "4" "1" "0" "7" "6" "119" 325.769
"1016" "4" "1" "0" "56" "4" "120" 341.154
"1017" "4" "1" "0" "11" "4" "121" 271.923
"1018" "4" "1" "0" "52" "2" "122" 333.462
"1019" "4" "1" "0" "2" "6" "123" 287.308
"1020" "4" "1" "0" "62" "4" "124" 333.462
"1021" "4" "1" "0" "1" "6" "125" 310.385
"1022" "4" "1" "0" "13" "4" "126" 279.615
"1023" "4" "1" "0" "58" "4" "127" 287.308
"1024" "4" "1" "0" "3" "6" "128" 287.308
"1025" "5" "1" "1" "11" "1" "1" 379.615
"1026" "5" "1" "1" "0" "1" "2" 333.462
"1027" "5" "1" "1" "5" "1" "3" 325.769
"1028" "5" "1" "1" "3" "1" "4" 264.231
"1029" "5" "1" "1" "16" "1" "5" 333.462
"1030" "5" "1" "1" "21" "1" "6" 271.923
"1031" "5" "1" "1" "53" "1" "7" NA
"1032" "5" "1" "1" "59" "1" "8" 371.923
"1033" "5" "1" "1" "9" "1" "9" 348.846
"1034" "5" "1" "1" "14" "1" "10" 302.692
"1035" "5" "1" "1" "61" "1" "11" 379.615
"1036" "5" "1" "1" "55" "1" "12" 333.462
"1037" "5" "1" "1" "56" "1" "13" 302.692
"1038" "5" "1" "1" "54" "1" "14" 364.231
"1039" "5" "1" "1" "10" "1" "15" 341.154
"1040" "5" "1" "1" "4" "1" "16" 395.000
"1041" "5" "1" "1" "7" "1" "17" 410.385
"1042" "5" "1" "1" "1" "1" "18" 333.462
"1043" "5" "1" "1" "4" "2" "19" 287.308
"1044" "5" "1" "1" "12" "1" "20" 318.077
"1045" "5" "1" "1" "3" "2" "21" 287.308
"1046" "5" "1" "1" "50" "1" "22" 318.077
"1047" "5" "1" "1" "51" "1" "23" 341.154
"1048" "5" "1" "1" "2" "1" "24" 441.154
"1049" "5" "1" "1" "17" "1" "25" 279.615
"1050" "5" "1" "1" "9" "2" "26" NA
"1051" "5" "1" "1" "57" "1" "27" 356.538
"1052" "5" "1" "1" "62" "1" "28" 295.000
"1053" "5" "1" "1" "0" "2" "29" 364.231
"1054" "5" "1" "1" "63" "1" "30" NA
"1055" "5" "1" "1" "20" "1" "31" 302.692
"1056" "5" "1" "1" "60" "1" "32" 364.231
"1057" "5" "1" "1" "2" "2" "33" 364.231
"1058" "5" "1" "1" "52" "1" "34" 302.692
"1059" "5" "1" "1" "19" "1" "35" 371.923
"1060" "5" "1" "1" "3" "3" "36" 333.462
"1061" "5" "1" "1" "0" "3" "37" 371.923
"1062" "5" "1" "1" "7" "2" "38" 318.077
"1063" "5" "1" "1" "48" "1" "39" 364.231
"1064" "5" "1" "1" "62" "2" "40" 348.846
"1065" "5" "1" "1" "15" "1" "41" 356.538
"1066" "5" "1" "1" "56" "2" "42" 364.231
"1067" "5" "1" "1" "58" "1" "43" 310.385
"1068" "5" "1" "1" "1" "2" "44" 364.231
