"PDist" "Block" "Cond" "TB" "Subj"
3843 0.06034 "1" "0" "41" "S11"
3844 0.03374 "1" "0" "42" "S11"
3845 0.06585 "1" "0" "42" "S11"
3846 0.04062 "1" "0" "42" "S11"
3847 0.03497 "1" "0" "42" "S11"
3848 0.02467 "1" "0" "43" "S11"
3849 0.15816 "1" "0" "43" "S11"
3850 0.04492 "1" "0" "47" "S11"
3851 0.04824 "1" "0" "47" "S11"
3852 0.05183 "1" "0" "48" "S11"
3853 0.04391 "1" "0" "48" "S11"
3854 0.06790 "1" "0" "49" "S11"
3855 0.01028 "1" "0" "49" "S11"
3856 0.06827 "1" "0" "49" "S11"
3857 0.03434 "1" "0" "49" "S11"
3858 0.02100 "1" "0" "49" "S11"
3859 0.02923 "1" "0" "49" "S11"
3860 0.03199 "1" "0" "50" "S11"
3861 0.02441 "1" "0" "50" "S11"
3862 0.03644 "1" "0" "51" "S11"
3863 0.04833 "1" "0" "51" "S11"
3864 0.10196 "1" "0" "55" "S11"
3865 0.02595 "1" "0" "55" "S11"
3866 0.01915 "1" "0" "56" "S11"
3867 0.18859 "1" "0" "56" "S11"
3868 0.08763 "1" "0" "56" "S11"
3869 0.06076 "1" "0" "56" "S11"
3870 0.01823 "1" "0" "57" "S11"
3871 0.06068 "1" "0" "57" "S11"
3872 0.08930 "1" "0" "57" "S11"
3873 0.05438 "1" "0" "57" "S11"
3874 0.04504 "1" "0" "57" "S11"
3875 0.00957 "1" "0" "57" "S11"
3876 0.04419 "1" "0" "58" "S11"
3877 0.03520 "1" "0" "58" "S11"
3878 0.02084 "1" "0" "58" "S11"
3879 0.01180 "1" "0" "58" "S11"
3880 0.04572 "1" "0" "59" "S11"
3881 0.03206 "1" "0" "59" "S11"
3882 0.07019 "1" "0" "63" "S11"
3883 0.01103 "1" "0" "63" "S11"
3884 0.03350 "1" "0" "64" "S11"
3885 0.07623 "1" "0" "64" "S11"
3886 0.07912 "2" "1" "1" "S11"
3887 0.14901 "2" "1" "1" "S11"
3888 0.05541 "2" "1" "1" "S11"
3889 0.03199 "2" "1" "1" "S11"
3890 0.06371 "2" "1" "1" "S11"
3891 0.00939 "2" "1" "2" "S11"
3892 0.07025 "2" "1" "2" "S11"
3893 0.11678 "2" "1" "3" "S11"
3894 0.01887 "2" "1" "3" "S11"
3895 0.02620 "2" "1" "7" "S11"
3896 0.02139 "2" "1" "7" "S11"
3897 0.10150 "2" "1" "8" "S11"
3898 0.03068 "2" "1" "8" "S11"
3899 0.04677 "2" "1" "8" "S11"
3900 0.08061 "2" "1" "8" "S11"
3901 0.12036 "2" "1" "9" "S11"
3902 0.02827 "2" "1" "9" "S11"
3903 0.09003 "2" "1" "9" "S11"
3904 0.02457 "2" "1" "9" "S11"
3905 0.07155 "2" "1" "9" "S11"
3906 0.09168 "2" "1" "9" "S11"
3907 0.06587 "2" "1" "10" "S11"
3908 0.02655 "2" "1" "10" "S11"
3909 0.04243 "2" "1" "10" "S11"
3910 0.03829 "2" "1" "10" "S11"
3911 0.00847 "2" "1" "11" "S11"
3912 0.01135 "2" "1" "11" "S11"
3913 0.00583 "2" "1" "15" "S11"
3914 0.08335 "2" "1" "15" "S11"
3915 0.04606 "2" "1" "16" "S11"
3916 0.01009 "2" "1" "16" "S11"
3917 0.06061 "2" "1" "17" "S11"
3918 0.07746 "2" "1" "17" "S11"
3919 0.03346 "2" "1" "17" "S11"
3920 0.03101 "2" "1" "17" "S11"
3921 0.05307 "2" "1" "17" "S11"
3922 0.08516 "2" "1" "17" "S11"
3923 0.01489 "2" "1" "18" "S11"
3924 0.01042 "2" "1" "18" "S11"
3925 0.04144 "2" "1" "19" "S11"
3926 0.01684 "2" "1" "19" "S11"
3927 0.02652 "2" "1" "23" "S11"
3928 0.01025 "2" "1" "23" "S11"
3929 0.03022 "2" "1" "24" "S11"
3930 0.02363 "2" "1" "24" "S11"
3931 0.01115 "2" "1" "24" "S11"
3932 0.01556 "2" "1" "24" "S11"
3933 0.01138 "2" "1" "25" "S11"
3934 0.02277 "2" "1" "25" "S11"
3935 0.03221 "2" "1" "25" "S11"
3936 0.03587 "2" "1" "25" "S11"
3937 0.02963 "2" "1" "25" "S11"
3938 0.01475 "2" "1" "25" "S11"
3939 0.03187 "2" "1" "26" "S11"
3940 0.03348 "2" "1" "26" "S11"
3941 0.04067 "2" "1" "26" "S11"
3942 0.06000 "2" "1" "26" "S11"
3943 0.02901 "2" "1" "27" "S11"
3944 0.02651 "2" "1" "27" "S11"
3945 0.00840 "2" "1" "31" "S11"
3946 0.01938 "2" "1" "31" "S11"
3947 0.01288 "2" "1" "32" "S11"
3948 0.04643 "2" "1" "32" "S11"
3949 0.00899 "2" "1" "33" "S11"
3950 0.01085 "2" "1" "33" "S11"
3951 0.00584 "2" "1" "33" "S11"
3952 0.00190 "2" "1" "33" "S11"
3953 0.01819 "2" "1" "33" "S11"
3954 0.00850 "2" "1" "33" "S11"
3955 0.04936 "2" "1" "34" "S11"
3956 0.01268 "2" "1" "34" "S11"
3957 0.02421 "2" "1" "35" "S11"
3958 0.01357 "2" "1" "35" "S11"
3959 0.06272 "2" "1" "39" "S11"
3960 0.01144 "2" "1" "39" "S11"
3961 0.11559 "2" "1" "40" "S11"
3962 0.04851 "2" "1" "40" "S11"
3963 0.05209 "2" "1" "40" "S11"
3964 0.08870 "2" "1" "40" "S11"
3965 0.05105 "2" "1" "41" "S11"
3966 0.00649 "2" "1" "41" "S11"
3967 0.05588 "2" "1" "41" "S11"
3968 0.02701 "2" "1" "41" "S11"
3969 0.09229 "2" "1" "41" "S11"
3970 0.03419 "2" "1" "41" "S11"
3971 0.02078 "2" "1" "42" "S11"
3972 0.03537 "2" "1" "42" "S11"
3973 0.02176 "2" "1" "42" "S11"
3974 0.05385 "2" "1" "42" "S11"
3975 0.09494 "2" "1" "43" "S11"
3976 0.09852 "2" "1" "43" "S11"
3977 0.01449 "2" "1" "47" "S11"
3978 0.02877 "2" "1" "47" "S11"
3979 0.08554 "2" "1" "48" "S11"
3980 0.02842 "2" "1" "48" "S11"
3981 0.00856 "2" "1" "49" "S11"
3982 0.02826 "2" "1" "49" "S11"
3983 0.02375 "2" "1" "49" "S11"
3984 0.00913 "2" "1" "49" "S11"
3985 0.01501 "2" "1" "49" "S11"
3986 0.01149 "2" "1" "49" "S11"
3987 0.01182 "2" "1" "50" "S11"
3988 0.02656 "2" "1" "50" "S11"
3989 0.00705 "2" "1" "51" "S11"
3990 0.06915 "2" "1" "51" "S11"
3991 0.01950 "2" "1" "55" "S11"
3992 0.01931 "2" "1" "55" "S11"
3993 0.01330 "2" "1" "56" "S11"
3994 0.06725 "2" "1" "56" "S11"
3995 0.05392 "2" "1" "56" "S11"
3996 0.04641 "2" "1" "56" "S11"
3997 0.05642 "2" "1" "57" "S11"
3998 0.06084 "2" "1" "57" "S11"
3999 0.06313 "2" "1" "57" "S11"
4000 0.02511 "2" "1" "57" "S11"
4001 0.02857 "2" "1" "57" "S11"
4002 0.03222 "2" "1" "57" "S11"
4003 0.01232 "2" "1" "58" "S11"
4004 0.01168 "2" "1" "58" "S11"
4005 0.04650 "2" "1" "58" "S11"
4006 0.02203 "2" "1" "58" "S11"
4007 0.00953 "2" "1" "59" "S11"
4008 0.03107 "2" "1" "59" "S11"
4009 0.02187 "2" "1" "63" "S11"
4010 0.05094 "2" "1" "63" "S11"
4011 0.00424 "2" "1" "64" "S11"
4012 0.00427 "2" "1" "64" "S11"
4013 0.02902 "3" "0" "1" "S11"
4014 0.06063 "3" "0" "1" "S11"
4015 0.02111 "3" "0" "1" "S11"
4016 0.02138 "3" "0" "1" "S11"
4017 0.02808 "3" "0" "1" "S11"
4018 0.05481 "3" "0" "1" "S11"
4019 0.01352 "3" "0" "2" "S11"
4020 0.03164 "3" "0" "2" "S11"
4021 0.02430 "3" "0" "3" "S11"
4022 0.02196 "3" "0" "3" "S11"
4023 0.02595 "3" "0" "7" "S11"
4024 0.02530 "3" "0" "7" "S11"
4025 0.03231 "3" "0" "8" "S11"
4026 0.01743 "3" "0" "8" "S11"
4027 0.03996 "3" "0" "8" "S11"
4028 0.01216 "3" "0" "8" "S11"
4029 0.08436 "3" "0" "9" "S11"
4030 0.08518 "3" "0" "9" "S11"
4031 0.02568 "3" "0" "9" "S11"
4032 0.03543 "3" "0" "9" "S11"
4033 0.03155 "3" "0" "9" "S11"
4034 0.02688 "3" "0" "9" "S11"
4035 0.03859 "3" "0" "10" "S11"
4036 0.01596 "3" "0" "10" "S11"
4037 0.01696 "3" "0" "10" "S11"
4038 0.03548 "3" "0" "10" "S11"
4039 0.00702 "3" "0" "11" "S11"
4040 0.01310 "3" "0" "11" "S11"
4041 0.02857 "3" "0" "15" "S11"
4042 0.05822 "3" "0" "15" "S11"
4043 0.00794 "3" "0" "16" "S11"
4044 0.03534 "3" "0" "16" "S11"
4045 0.04916 "3" "0" "17" "S11"
4046 0.04734 "3" "0" "17" "S11"
4047 0.03024 "3" "0" "17" "S11"
4048 0.09239 "3" "0" "17" "S11"
4049 0.01554 "3" "0" "17" "S11"
4050 0.05004 "3" "0" "17" "S11"
4051 0.03345 "3" "0" "18" "S11"
4052 0.03950 "3" "0" "18" "S11"
4053 0.03850 "3" "0" "19" "S11"
4054 0.01753 "3" "0" "19" "S11"
4055 0.02495 "3" "0" "23" "S11"
4056 0.02787 "3" "0" "23" "S11"
4057 0.00982 "3" "0" "24" "S11"
4058 0.06455 "3" "0" "24" "S11"
4059 0.00821 "3" "0" "24" "S11"
4060 0.04280 "3" "0" "24" "S11"
4061 0.01273 "3" "0" "25" "S11"
4062 0.03158 "3" "0" "25" "S11"
4063 0.01921 "3" "0" "25" "S11"
4064 0.02016 "3" "0" "25" "S11"
4065 0.04412 "3" "0" "25" "S11"
4066 0.03486 "3" "0" "25" "S11"
4067 0.03090 "3" "0" "26" "S11"
4068 0.05425 "3" "0" "26" "S11"
4069 0.02164 "3" "0" "26" "S11"
4070 0.04199 "3" "0" "26" "S11"
4071 0.01797 "3" "0" "27" "S11"
4072 0.08871 "3" "0" "27" "S11"
4073 0.05817 "3" "0" "31" "S11"
4074 0.03169 "3" "0" "31" "S11"
4075 0.02552 "3" "0" "32" "S11"
4076 0.01104 "3" "0" "32" "S11"
4077 0.00740 "3" "0" "33" "S11"
4078 0.01837 "3" "0" "33" "S11"
4079 0.02498 "3" "0" "33" "S11"
4080 0.02698 "3" "0" "33" "S11"
4081 0.03126 "3" "0" "33" "S11"
4082 0.01031 "3" "0" "33" "S11"
4083 0.07648 "3" "0" "34" "S11"
4084 0.06886 "3" "0" "34" "S11"
4085 0.01463 "3" "0" "35" "S11"
4086 0.05416 "3" "0" "35" "S11"
4087 0.02402 "3" "0" "39" "S11"
4088 0.04681 "3" "0" "39" "S11"
4089 0.05620 "3" "0" "40" "S11"
4090 0.05273 "3" "0" "40" "S11"
4091 0.17318 "3" "0" "40" "S11"
4092 0.06274 "3" "0" "40" "S11"
4093 0.02182 "3" "0" "41" "S11"
4094 0.06269 "3" "0" "41" "S11"
4095 0.02438 "3" "0" "41" "S11"
4096 0.03787 "3" "0" "41" "S11"
4097 0.02195 "3" "0" "41" "S11"
4098 0.03193 "3" "0" "41" "S11"
4099 0.00780 "3" "0" "42" "S11"
4100 0.02695 "3" "0" "42" "S11"
4101 0.07456 "3" "0" "42" "S11"
4102 0.00437 "3" "0" "42" "S11"
4103 0.00745 "3" "0" "43" "S11"
4104 0.04102 "3" "0" "43" "S11"
4105 0.02493 "3" "0" "47" "S11"
4106 0.02571 "3" "0" "47" "S11"
4107 0.02132 "3" "0" "48" "S11"
4108 0.02901 "3" "0" "48" "S11"
4109 0.00522 "3" "0" "49" "S11"
4110 0.01032 "3" "0" "49" "S11"
4111 0.03515 "3" "0" "49" "S11"
4112 0.02734 "3" "0" "49" "S11"
4113 0.01587 "3" "0" "49" "S11"
4114 0.01343 "3" "0" "49" "S11"
4115 0.01879 "3" "0" "50" "S11"
4116 0.02771 "3" "0" "50" "S11"
4117 0.00783 "3" "0" "51" "S11"
4118 0.04782 "3" "0" "51" "S11"
4119 0.01558 "3" "0" "55" "S11"
4120 0.01087 "3" "0" "55" "S11"
4121 0.00787 "3" "0" "56" "S11"
4122 0.02053 "3" "0" "56" "S11"
4123 0.02748 "3" "0" "56" "S11"
4124 0.01165 "3" "0" "56" "S11"
4125 0.01497 "3" "0" "57" "S11"
4126 0.01247 "3" "0" "57" "S11"
4127 0.01689 "3" "0" "57" "S11"
4128 0.07669 "3" "0" "57" "S11"
4129 0.03753 "3" "0" "57" "S11"
4130 0.02360 "3" "0" "57" "S11"
4131 0.00980 "3" "0" "58" "S11"
4132 0.02975 "3" "0" "58" "S11"
4133 0.00632 "3" "0" "58" "S11"
4134 0.01172 "3" "0" "58" "S11"
4135 0.00967 "3" "0" "59" "S11"
4136 0.01088 "3" "0" "59" "S11"
4137 0.04408 "3" "0" "63" "S11"
4138 0.06153 "3" "0" "63" "S11"
4139 0.00709 "3" "0" "64" "S11"
4140 0.01129 "3" "0" "64" "S11"
4141 0.02418 "1" "0" "1" "S12"
4142 0.04470 "1" "0" "1" "S12"
4143 0.02100 "1" "0" "1" "S12"
4144 0.00772 "1" "0" "1" "S12"
4145 0.00969 "1" "0" "1" "S12"
4146 0.02370 "1" "0" "1" "S12"
4147 0.05628 "1" "0" "2" "S12"
4148 0.02870 "1" "0" "2" "S12"
4149 0.10197 "1" "0" "3" "S12"
4150 0.05955 "1" "0" "3" "S12"
4151 0.05895 "1" "0" "7" "S12"
4152 0.03905 "1" "0" "7" "S12"
4153 0.06687 "1" "0" "8" "S12"
4154 0.02472 "1" "0" "8" "S12"
4155 0.02126 "1" "0" "8" "S12"
4156 0.02719 "1" "0" "8" "S12"
4157 0.07407 "1" "0" "9" "S12"
4158 0.06414 "1" "0" "9" "S12"
4159 0.00923 "1" "0" "9" "S12"
4160 0.02865 "1" "0" "9" "S12"
4161 0.02892 "1" "0" "9" "S12"
4162 0.09911 "1" "0" "10" "S12"
4163 0.02968 "1" "0" "10" "S12"
4164 0.00724 "1" "0" "11" "S12"
4165 0.01899 "1" "0" "11" "S12"
4166 0.00631 "1" "0" "15" "S12"
4167 0.01498 "1" "0" "15" "S12"
4168 0.03979 "1" "0" "16" "S12"
4169 0.03003 "1" "0" "16" "S12"
4170 0.02283 "1" "0" "17" "S12"
4171 0.01835 "1" "0" "17" "S12"
4172 0.02124 "1" "0" "17" "S12"
4173 0.01417 "1" "0" "17" "S12"
4174 0.09071 "1" "0" "17" "S12"
4175 0.01817 "1" "0" "17" "S12"
4176 0.02855 "1" "0" "18" "S12"
4177 0.05534 "1" "0" "18" "S12"
4178 0.01432 "1" "0" "19" "S12"
4179 0.00474 "1" "0" "19" "S12"
4180 0.09678 "1" "0" "23" "S12"
4181 0.07343 "1" "0" "23" "S12"
4182 0.04175 "1" "0" "24" "S12"
4183 0.02536 "1" "0" "24" "S12"
4184 0.01808 "1" "0" "24" "S12"
4185 0.02263 "1" "0" "24" "S12"
4186 0.01647 "1" "0" "25" "S12"
4187 0.09080 "1" "0" "25" "S12"
4188 0.02316 "1" "0" "25" "S12"
4189 0.01183 "1" "0" "25" "S12"
4190 0.02825 "1" "0" "25" "S12"
4191 0.01319 "1" "0" "25" "S12"
4192 0.02368 "1" "0" "26" "S12"
4193 0.03122 "1" "0" "26" "S12"
4194 0.03173 "1" "0" "26" "S12"
4195 0.17205 "1" "0" "26" "S12"
4196 0.11535 "1" "0" "27" "S12"
4197 0.03589 "1" "0" "27" "S12"
4198 0.08901 "1" "0" "31" "S12"
4199 0.04501 "1" "0" "31" "S12"
4200 0.04628 "1" "0" "32" "S12"
4201 0.05775 "1" "0" "32" "S12"
4202 0.00461 "1" "0" "33" "S12"
4203 0.03999 "1" "0" "33" "S12"
4204 0.03313 "1" "0" "33" "S12"
4205 0.02305 "1" "0" "33" "S12"
4206 0.05461 "1" "0" "33" "S12"
4207 0.06571 "1" "0" "33" "S12"
4208 0.02130 "1" "0" "34" "S12"
4209 0.04015 "1" "0" "34" "S12"
4210 0.12010 "1" "0" "35" "S12"
4211 0.09609 "1" "0" "35" "S12"
4212 0.04923 "1" "0" "39" "S12"
4213 0.05463 "1" "0" "39" "S12"
4214 0.06162 "1" "0" "40" "S12"
4215 0.05222 "1" "0" "40" "S12"
4216 0.02460 "1" "0" "40" "S12"
4217 0.01486 "1" "0" "40" "S12"
4218 0.01801 "1" "0" "41" "S12"
4219 0.02420 "1" "0" "41" "S12"
4220 0.02865 "1" "0" "41" "S12"
4221 0.02479 "1" "0" "41" "S12"
4222 0.02529 "1" "0" "41" "S12"
4223 0.07376 "1" "0" "41" "S12"
4224 0.04367 "1" "0" "42" "S12"
4225 0.04606 "1" "0" "42" "S12"
4226 0.02866 "1" "0" "42" "S12"
4227 0.02320 "1" "0" "42" "S12"
4228 0.15735 "1" "0" "43" "S12"
4229 0.03320 "1" "0" "43" "S12"
4230 0.09823 "1" "0" "47" "S12"
4231 0.03654 "1" "0" "47" "S12"
4232 0.02519 "1" "0" "48" "S12"
4233 0.01946 "1" "0" "48" "S12"
4234 0.01980 "1" "0" "49" "S12"
4235 0.04387 "1" "0" "49" "S12"
4236 0.00822 "1" "0" "49" "S12"
4237 0.06100 "1" "0" "49" "S12"
4238 0.01582 "1" "0" "49" "S12"
4239 0.06357 "1" "0" "50" "S12"
4240 0.03528 "1" "0" "50" "S12"
4241 0.03974 "1" "0" "51" "S12"
4242 0.01608 "1" "0" "51" "S12"
4243 0.16605 "1" "0" "55" "S12"
4244 0.02024 "1" "0" "55" "S12"
4245 0.01742 "1" "0" "56" "S12"
4246 0.01428 "1" "0" "56" "S12"
4247 0.03889 "1" "0" "56" "S12"
4248 0.05866 "1" "0" "56" "S12"
4249 0.01483 "1" "0" "57" "S12"
4250 0.03774 "1" "0" "57" "S12"
4251 0.01364 "1" "0" "57" "S12"
4252 0.01714 "1" "0" "57" "S12"
4253 0.05790 "1" "0" "57" "S12"
4254 0.04299 "1" "0" "58" "S12"
4255 0.04134 "1" "0" "58" "S12"
4256 0.06789 "1" "0" "58" "S12"
4257 0.01967 "1" "0" "58" "S12"
4258 0.03250 "1" "0" "59" "S12"
4259 0.01103 "1" "0" "59" "S12"
4260 0.09601 "1" "0" "63" "S12"
4261 0.00454 "1" "0" "63" "S12"
4262 0.08232 "1" "0" "64" "S12"
4263 0.02339 "2" "1" "1" "S12"
4264 0.03778 "2" "1" "1" "S12"
4265 0.03950 "2" "1" "1" "S12"
4266 0.00883 "2" "1" "1" "S12"
4267 0.04896 "2" "1" "1" "S12"
4268 0.09901 "2" "1" "1" "S12"
4269 0.02147 "2" "1" "2" "S12"
4270 0.11349 "2" "1" "2" "S12"
4271 0.01118 "2" "1" "3" "S12"
4272 0.03042 "2" "1" "3" "S12"
4273 0.01774 "2" "1" "7" "S12"
4274 0.02049 "2" "1" "7" "S12"
4275 0.07097 "2" "1" "8" "S12"
4276 0.01967 "2" "1" "8" "S12"
4277 0.03477 "2" "1" "8" "S12"
4278 0.02117 "2" "1" "8" "S12"
4279 0.04692 "2" "1" "9" "S12"
4280 0.04144 "2" "1" "9" "S12"
4281 0.09877 "2" "1" "9" "S12"
4282 0.01653 "2" "1" "9" "S12"
4283 0.05994 "2" "1" "9" "S12"
4284 0.00447 "2" "1" "9" "S12"
4285 0.01133 "2" "1" "10" "S12"
4286 0.00494 "2" "1" "10" "S12"
4287 0.01292 "2" "1" "10" "S12"
4288 0.04435 "2" "1" "10" "S12"
4289 0.03238 "2" "1" "11" "S12"
4290 0.01335 "2" "1" "11" "S12"
4291 0.03616 "2" "1" "15" "S12"
4292 0.03010 "2" "1" "15" "S12"
4293 0.04215 "2" "1" "16" "S12"
4294 0.01528 "2" "1" "16" "S12"
4295 0.01915 "2" "1" "17" "S12"
4296 0.06632 "2" "1" "17" "S12"
4297 0.04852 "2" "1" "17" "S12"
4298 0.03271 "2" "1" "17" "S12"
4299 0.05067 "2" "1" "17" "S12"
4300 0.05611 "2" "1" "17" "S12"
4301 0.10009 "2" "1" "18" "S12"
4302 0.06350 "2" "1" "19" "S12"
4303 0.12725 "2" "1" "19" "S12"
4304 0.01360 "2" "1" "23" "S12"
4305 0.01441 "2" "1" "24" "S12"
4306 0.01792 "2" "1" "24" "S12"
4307 0.01242 "2" "1" "24" "S12"
4308 0.01751 "2" "1" "24" "S12"
4309 0.02882 "2" "1" "25" "S12"
4310 0.04867 "2" "1" "25" "S12"
4311 0.01983 "2" "1" "25" "S12"
4312 0.05057 "2" "1" "25" "S12"
4313 0.01161 "2" "1" "25" "S12"
4314 0.01038 "2" "1" "25" "S12"
4315 0.01466 "2" "1" "26" "S12"
4316 0.11905 "2" "1" "26" "S12"
4317 0.10093 "2" "1" "26" "S12"
4318 0.01533 "2" "1" "26" "S12"
4319 0.04097 "2" "1" "31" "S12"
4320 0.04141 "2" "1" "31" "S12"
4321 0.02868 "2" "1" "32" "S12"
4322 0.00279 "2" "1" "32" "S12"
4323 0.01264 "2" "1" "33" "S12"
4324 0.03483 "2" "1" "33" "S12"
4325 0.01752 "2" "1" "33" "S12"
4326 0.02393 "2" "1" "33" "S12"
4327 0.02013 "2" "1" "33" "S12"
4328 0.01738 "2" "1" "33" "S12"
4329 0.03841 "2" "1" "34" "S12"
4330 0.09886 "2" "1" "34" "S12"
4331 0.01528 "2" "1" "35" "S12"
4332 0.00898 "2" "1" "35" "S12"
4333 0.05811 "2" "1" "39" "S12"
4334 0.12848 "2" "1" "39" "S12"
4335 0.05895 "2" "1" "40" "S12"
4336 0.03910 "2" "1" "40" "S12"
4337 0.10366 "2" "1" "40" "S12"
4338 0.07177 "2" "1" "40" "S12"
4339 0.02993 "2" "1" "41" "S12"
4340 0.04307 "2" "1" "41" "S12"
4341 0.01090 "2" "1" "41" "S12"
4342 0.02421 "2" "1" "41" "S12"
4343 0.02890 "2" "1" "41" "S12"
4344 0.02765 "2" "1" "41" "S12"
4345 0.03775 "2" "1" "42" "S12"
4346 0.01343 "2" "1" "42" "S12"
4347 0.00934 "2" "1" "42" "S12"
4348 0.01101 "2" "1" "42" "S12"
4349 0.04912 "2" "1" "43" "S12"
4350 0.02408 "2" "1" "43" "S12"
4351 0.12689 "2" "1" "47" "S12"
4352 0.05107 "2" "1" "48" "S12"
4353 0.01642 "2" "1" "48" "S12"
4354 0.07635 "2" "1" "49" "S12"
4355 0.02410 "2" "1" "49" "S12"
4356 0.01597 "2" "1" "49" "S12"
4357 0.05833 "2" "1" "49" "S12"
4358 0.03474 "2" "1" "49" "S12"
4359 0.02742 "2" "1" "49" "S12"
4360 0.00470 "2" "1" "50" "S12"
4361 0.00529 "2" "1" "50" "S12"
4362 0.03007 "2" "1" "51" "S12"
4363 0.07279 "2" "1" "51" "S12"
4364 0.06094 "2" "1" "55" "S12"
4365 0.03062 "2" "1" "55" "S12"
4366 0.02222 "2" "1" "56" "S12"
4367 0.02644 "2" "1" "56" "S12"
4368 0.07115 "2" "1" "56" "S12"
4369 0.02971 "2" "1" "56" "S12"
4370 0.03085 "2" "1" "57" "S12"
4371 0.05097 "2" "1" "57" "S12"
4372 0.04320 "2" "1" "57" "S12"
4373 0.05636 "2" "1" "57" "S12"
4374 0.01740 "2" "1" "57" "S12"
4375 0.07447 "2" "1" "57" "S12"
4376 0.03316 "2" "1" "58" "S12"
4377 0.01500 "2" "1" "58" "S12"
4378 0.01733 "2" "1" "58" "S12"
4379 0.01374 "2" "1" "58" "S12"
4380 0.00250 "2" "1" "59" "S12"
4381 0.00475 "2" "1" "59" "S12"
4382 0.01594 "2" "1" "63" "S12"
4383 0.04310 "2" "1" "63" "S12"
4384 0.01584 "2" "1" "64" "S12"
4385 0.01742 "2" "1" "64" "S12"
4386 0.00628 "3" "0" "1" "S12"
4387 0.01194 "3" "0" "1" "S12"
4388 0.02986 "3" "0" "1" "S12"
4389 0.00690 "3" "0" "1" "S12"
4390 0.03950 "3" "0" "1" "S12"
4391 0.02187 "3" "0" "2" "S12"
4392 0.00762 "3" "0" "3" "S12"
4393 0.00656 "3" "0" "3" "S12"
4394 0.01208 "3" "0" "7" "S12"
4395 0.01495 "3" "0" "7" "S12"
4396 0.02058 "3" "0" "8" "S12"
4397 0.01423 "3" "0" "8" "S12"
4398 0.06619 "3" "0" "8" "S12"
4399 0.03844 "3" "0" "8" "S12"
4400 0.01175 "3" "0" "9" "S12"
4401 0.03231 "3" "0" "9" "S12"
4402 0.02560 "3" "0" "9" "S12"
4403 0.00310 "3" "0" "9" "S12"
4404 0.03970 "3" "0" "9" "S12"
4405 0.02372 "3" "0" "10" "S12"
4406 0.01920 "3" "0" "10" "S12"
4407 0.11522 "3" "0" "10" "S12"
4408 0.04669 "3" "0" "11" "S12"
4409 0.01419 "3" "0" "11" "S12"
4410 0.01575 "3" "0" "15" "S12"
4411 0.00893 "3" "0" "15" "S12"
4412 0.00751 "3" "0" "16" "S12"
4413 0.00978 "3" "0" "16" "S12"
4414 0.01776 "3" "0" "17" "S12"
4415 0.09363 "3" "0" "17" "S12"
4416 0.06532 "3" "0" "17" "S12"
4417 0.03003 "3" "0" "17" "S12"
4418 0.04516 "3" "0" "17" "S12"
4419 0.04956 "3" "0" "17" "S12"
4420 0.02756 "3" "0" "18" "S12"
4421 0.01653 "3" "0" "18" "S12"
4422 0.04769 "3" "0" "19" "S12"
4423 0.01580 "3" "0" "19" "S12"
4424 0.04522 "3" "0" "23" "S12"
4425 0.02370 "3" "0" "23" "S12"
4426 0.03408 "3" "0" "24" "S12"
4427 0.01052 "3" "0" "24" "S12"
4428 0.03084 "3" "0" "24" "S12"
4429 0.03838 "3" "0" "24" "S12"
4430 0.03363 "3" "0" "25" "S12"
4431 0.01810 "3" "0" "25" "S12"
4432 0.03875 "3" "0" "25" "S12"
4433 0.01820 "3" "0" "25" "S12"
4434 0.01012 "3" "0" "25" "S12"
4435 0.01635 "3" "0" "25" "S12"
4436 0.02817 "3" "0" "26" "S12"
4437 0.04450 "3" "0" "26" "S12"
4438 0.05454 "3" "0" "26" "S12"
4439 0.00879 "3" "0" "26" "S12"
4440 0.03394 "3" "0" "27" "S12"
4441 0.05254 "3" "0" "27" "S12"
4442 0.01995 "3" "0" "31" "S12"
4443 0.02135 "3" "0" "31" "S12"
4444 0.01775 "3" "0" "32" "S12"
4445 0.00451 "3" "0" "32" "S12"
4446 0.02340 "3" "0" "33" "S12"
4447 0.03059 "3" "0" "33" "S12"
4448 0.04055 "3" "0" "33" "S12"
4449 0.02769 "3" "0" "33" "S12"
4450 0.04218 "3" "0" "33" "S12"
4451 0.02994 "3" "0" "33" "S12"
4452 0.03104 "3" "0" "34" "S12"
4453 0.01794 "3" "0" "34" "S12"
4454 0.08725 "3" "0" "35" "S12"
4455 0.12621 "3" "0" "35" "S12"
4456 0.03817 "3" "0" "39" "S12"
4457 0.05916 "3" "0" "39" "S12"
4458 0.03707 "3" "0" "40" "S12"
4459 0.01088 "3" "0" "40" "S12"
4460 0.01087 "3" "0" "40" "S12"
4461 0.08872 "3" "0" "40" "S12"
4462 0.02731 "3" "0" "41" "S12"
4463 0.04327 "3" "0" "41" "S12"
4464 0.03486 "3" "0" "41" "S12"
4465 0.01117 "3" "0" "41" "S12"
4466 0.02233 "3" "0" "41" "S12"
4467 0.01367 "3" "0" "41" "S12"
4468 0.02473 "3" "0" "42" "S12"
4469 0.00507 "3" "0" "42" "S12"
4470 0.00821 "3" "0" "42" "S12"
4471 0.00662 "3" "0" "42" "S12"
4472 0.02487 "3" "0" "43" "S12"
4473 0.09659 "3" "0" "43" "S12"
4474 0.05429 "3" "0" "47" "S12"
4475 0.00775 "3" "0" "47" "S12"
4476 0.01606 "3" "0" "48" "S12"
4477 0.07910 "3" "0" "48" "S12"
