"PDist" "Group" "Cond" "TB" "Subj"
4486 0.01171 "0" "0" "49" "S7"
4487 0.06747 "0" "0" "50" "S7"
4488 0.00527 "0" "0" "50" "S7"
4489 0.05799 "0" "0" "51" "S7"
4490 0.01706 "0" "0" "51" "S7"
4491 0.02798 "0" "0" "55" "S7"
4492 0.00805 "0" "0" "55" "S7"
4493 0.04724 "0" "0" "56" "S7"
4494 0.02057 "0" "0" "56" "S7"
4495 0.01603 "0" "0" "56" "S7"
4496 0.05161 "0" "0" "56" "S7"
4497 0.03168 "0" "0" "57" "S7"
4498 0.01308 "0" "0" "57" "S7"
4499 0.03850 "0" "0" "57" "S7"
4500 0.01746 "0" "0" "57" "S7"
4501 0.01239 "0" "0" "57" "S7"
4502 0.03490 "0" "0" "57" "S7"
4503 0.10191 "0" "0" "58" "S7"
4504 0.00530 "0" "0" "58" "S7"
4505 0.01837 "0" "0" "58" "S7"
4506 0.01344 "0" "0" "58" "S7"
4507 0.03067 "0" "0" "59" "S7"
4508 0.01224 "0" "0" "59" "S7"
4509 0.02508 "0" "0" "63" "S7"
4510 0.00725 "0" "0" "63" "S7"
4511 0.03920 "0" "0" "64" "S7"
4512 0.04864 "0" "0" "64" "S7"
4513 0.02253 "0" "1" "1" "S7"
4514 0.03439 "0" "1" "1" "S7"
4515 0.03184 "0" "1" "1" "S7"
4516 0.03970 "0" "1" "1" "S7"
4517 0.07810 "0" "1" "1" "S7"
4518 0.10651 "0" "1" "1" "S7"
4519 0.01177 "0" "1" "2" "S7"
4520 0.03927 "0" "1" "2" "S7"
4521 0.00751 "0" "1" "3" "S7"
4522 0.00644 "0" "1" "3" "S7"
4523 0.00915 "0" "1" "7" "S7"
4524 0.02618 "0" "1" "7" "S7"
4525 0.04787 "0" "1" "8" "S7"
4526 0.01993 "0" "1" "8" "S7"
4527 0.00964 "0" "1" "8" "S7"
4528 0.04587 "0" "1" "8" "S7"
4529 0.07332 "0" "1" "9" "S7"
4530 0.01559 "0" "1" "9" "S7"
4531 0.06608 "0" "1" "9" "S7"
4532 0.02686 "0" "1" "9" "S7"
4533 0.02124 "0" "1" "9" "S7"
4534 0.04815 "0" "1" "9" "S7"
4535 0.07638 "0" "1" "10" "S7"
4536 0.11412 "0" "1" "10" "S7"
4537 0.02667 "0" "1" "10" "S7"
4538 0.03695 "0" "1" "10" "S7"
4539 0.01121 "0" "1" "11" "S7"
4540 0.02912 "0" "1" "11" "S7"
4541 0.04680 "0" "1" "15" "S7"
4542 0.08330 "0" "1" "15" "S7"
4543 0.02475 "0" "1" "16" "S7"
4544 0.02317 "0" "1" "16" "S7"
4545 0.06059 "0" "1" "17" "S7"
4546 0.14185 "0" "1" "17" "S7"
4547 0.28418 "0" "1" "17" "S7"
4548 0.15156 "0" "1" "17" "S7"
4549 0.02820 "0" "1" "17" "S7"
4550 0.06869 "0" "1" "17" "S7"
4551 0.00941 "0" "1" "19" "S7"
4552 0.01658 "0" "1" "19" "S7"
4553 0.07127 "0" "1" "23" "S7"
4554 0.02361 "0" "1" "23" "S7"
4555 0.10189 "0" "1" "24" "S7"
4556 0.06990 "0" "1" "24" "S7"
4557 0.05682 "0" "1" "24" "S7"
4558 0.04152 "0" "1" "24" "S7"
4559 0.06946 "0" "1" "25" "S7"
4560 0.02690 "0" "1" "25" "S7"
4561 0.04514 "0" "1" "25" "S7"
4562 0.08660 "0" "1" "25" "S7"
4563 0.05800 "0" "1" "25" "S7"
4564 0.03475 "0" "1" "25" "S7"
4565 0.04630 "0" "1" "26" "S7"
4566 0.20140 "0" "1" "26" "S7"
4567 0.09554 "0" "1" "26" "S7"
4568 0.53100 "0" "1" "26" "S7"
4569 0.05900 "0" "1" "27" "S7"
4570 0.05567 "0" "1" "31" "S7"
4571 0.05498 "0" "1" "32" "S7"
4572 0.02159 "0" "1" "32" "S7"
4573 0.03915 "0" "1" "33" "S7"
4574 0.07209 "0" "1" "33" "S7"
4575 0.01040 "0" "1" "33" "S7"
4576 0.01165 "0" "1" "33" "S7"
4577 0.01562 "0" "1" "33" "S7"
4578 0.02312 "0" "1" "33" "S7"
4579 0.02568 "0" "1" "34" "S7"
4580 0.08021 "0" "1" "34" "S7"
4581 0.12028 "0" "1" "35" "S7"
4582 0.03636 "0" "1" "35" "S7"
4583 0.07791 "0" "1" "39" "S7"
4584 0.02317 "0" "1" "39" "S7"
4585 0.14120 "0" "1" "40" "S7"
4586 0.07844 "0" "1" "40" "S7"
4587 0.00594 "0" "1" "40" "S7"
4588 0.15784 "0" "1" "40" "S7"
4589 0.03354 "0" "1" "41" "S7"
4590 0.04756 "0" "1" "41" "S7"
4591 0.01490 "0" "1" "41" "S7"
4592 0.02412 "0" "1" "41" "S7"
4593 0.07273 "0" "1" "41" "S7"
4594 0.07782 "0" "1" "41" "S7"
4595 0.04120 "0" "1" "42" "S7"
4596 0.04876 "0" "1" "42" "S7"
4597 0.01377 "0" "1" "42" "S7"
4598 0.03920 "0" "1" "42" "S7"
4599 0.07538 "0" "1" "43" "S7"
4600 0.01484 "0" "1" "43" "S7"
4601 0.08193 "0" "1" "47" "S7"
4602 0.17685 "0" "1" "47" "S7"
4603 0.01892 "0" "1" "48" "S7"
4604 0.14160 "0" "1" "48" "S7"
4605 0.01833 "0" "1" "49" "S7"
4606 0.12390 "0" "1" "49" "S7"
4607 0.04675 "0" "1" "49" "S7"
4608 0.01790 "0" "1" "49" "S7"
4609 0.02637 "0" "1" "49" "S7"
4610 0.17552 "0" "1" "49" "S7"
4611 0.06575 "0" "1" "50" "S7"
4612 0.07133 "0" "1" "50" "S7"
4613 0.00819 "0" "1" "51" "S7"
4614 0.01871 "0" "1" "51" "S7"
4615 0.23412 "0" "1" "55" "S7"
4616 0.05588 "0" "1" "55" "S7"
4617 0.06517 "0" "1" "56" "S7"
4618 0.11267 "0" "1" "56" "S7"
4619 0.08912 "0" "1" "56" "S7"
4620 0.05286 "0" "1" "56" "S7"
4621 0.07626 "0" "1" "57" "S7"
4622 0.04628 "0" "1" "57" "S7"
4623 0.04328 "0" "1" "57" "S7"
4624 0.02284 "0" "1" "57" "S7"
4625 0.17141 "0" "1" "57" "S7"
4626 0.02220 "0" "1" "57" "S7"
4627 0.02108 "0" "1" "58" "S7"
4628 0.01967 "0" "1" "58" "S7"
4629 0.02708 "0" "1" "58" "S7"
4630 0.00993 "0" "1" "58" "S7"
4631 0.08485 "0" "1" "59" "S7"
4632 0.07799 "0" "1" "59" "S7"
4633 0.04749 "0" "1" "63" "S7"
4634 0.02916 "0" "1" "63" "S7"
4635 0.06731 "0" "1" "64" "S7"
4636 0.01691 "0" "1" "64" "S7"
4637 0.01938 "0" "0" "1" "S8"
4638 0.07314 "0" "0" "1" "S8"
4639 0.07762 "0" "0" "1" "S8"
4640 0.06175 "0" "0" "1" "S8"
4641 0.07127 "0" "0" "1" "S8"
4642 0.05251 "0" "0" "1" "S8"
4643 0.08741 "0" "0" "2" "S8"
4644 0.00631 "0" "0" "2" "S8"
4645 0.00825 "0" "0" "3" "S8"
4646 0.08831 "0" "0" "3" "S8"
4647 0.04745 "0" "0" "7" "S8"
4648 0.01709 "0" "0" "7" "S8"
4649 0.06831 "0" "0" "8" "S8"
4650 0.03046 "0" "0" "8" "S8"
4651 0.06356 "0" "0" "8" "S8"
4652 0.05664 "0" "0" "8" "S8"
4653 0.07297 "0" "0" "9" "S8"
4654 0.01685 "0" "0" "9" "S8"
4655 0.02823 "0" "0" "9" "S8"
4656 0.01759 "0" "0" "9" "S8"
4657 0.07424 "0" "0" "9" "S8"
4658 0.05606 "0" "0" "9" "S8"
4659 0.10984 "0" "0" "10" "S8"
4660 0.05653 "0" "0" "10" "S8"
4661 0.08716 "0" "0" "10" "S8"
4662 0.06764 "0" "0" "10" "S8"
4663 0.01808 "0" "0" "11" "S8"
4664 0.03201 "0" "0" "11" "S8"
4665 0.04469 "0" "0" "15" "S8"
4666 0.04739 "0" "0" "15" "S8"
4667 0.01464 "0" "0" "16" "S8"
4668 0.03813 "0" "0" "16" "S8"
4669 0.02130 "0" "0" "17" "S8"
4670 0.04794 "0" "0" "17" "S8"
4671 0.01633 "0" "0" "17" "S8"
4672 0.04397 "0" "0" "17" "S8"
4673 0.08978 "0" "0" "17" "S8"
4674 0.14074 "0" "0" "17" "S8"
4675 0.01895 "0" "0" "18" "S8"
4676 0.01874 "0" "0" "18" "S8"
4677 0.07395 "0" "0" "19" "S8"
4678 0.14902 "0" "0" "19" "S8"
4679 0.05384 "0" "0" "23" "S8"
4680 0.13778 "0" "0" "23" "S8"
4681 0.01085 "0" "0" "24" "S8"
4682 0.05980 "0" "0" "24" "S8"
4683 0.01611 "0" "0" "24" "S8"
4684 0.06637 "0" "0" "24" "S8"
4685 0.03134 "0" "0" "25" "S8"
4686 0.03713 "0" "0" "25" "S8"
4687 0.01024 "0" "0" "25" "S8"
4688 0.09120 "0" "0" "25" "S8"
4689 0.03018 "0" "0" "25" "S8"
4690 0.04407 "0" "0" "25" "S8"
4691 0.08901 "0" "0" "26" "S8"
4692 0.02403 "0" "0" "26" "S8"
4693 0.09107 "0" "0" "26" "S8"
4694 0.03564 "0" "0" "26" "S8"
4695 0.09214 "0" "0" "27" "S8"
4696 0.04873 "0" "0" "27" "S8"
4697 0.06196 "0" "0" "31" "S8"
4698 0.06889 "0" "0" "31" "S8"
4699 0.06137 "0" "0" "32" "S8"
4700 0.03470 "0" "0" "32" "S8"
4701 0.02999 "0" "0" "33" "S8"
4702 0.01052 "0" "0" "33" "S8"
4703 0.00816 "0" "0" "33" "S8"
4704 0.05351 "0" "0" "33" "S8"
4705 0.02165 "0" "0" "33" "S8"
4706 0.02115 "0" "0" "33" "S8"
4707 0.03841 "0" "0" "34" "S8"
4708 0.04324 "0" "0" "34" "S8"
4709 0.02609 "0" "0" "35" "S8"
4710 0.05426 "0" "0" "35" "S8"
4711 0.09735 "0" "0" "39" "S8"
4712 0.08975 "0" "0" "39" "S8"
4713 0.04892 "0" "0" "40" "S8"
4714 0.33522 "0" "0" "40" "S8"
4715 0.02968 "0" "0" "40" "S8"
4716 0.01621 "0" "0" "40" "S8"
4717 0.05225 "0" "0" "41" "S8"
4718 0.00997 "0" "0" "41" "S8"
4719 0.02300 "0" "0" "41" "S8"
4720 0.13463 "0" "0" "41" "S8"
4721 0.05832 "0" "0" "41" "S8"
4722 0.05287 "0" "0" "41" "S8"
4723 0.03986 "0" "0" "42" "S8"
4724 0.03239 "0" "0" "42" "S8"
4725 0.12901 "0" "0" "42" "S8"
4726 0.01784 "0" "0" "42" "S8"
4727 0.08290 "0" "0" "43" "S8"
4728 0.04726 "0" "0" "43" "S8"
4729 0.08463 "0" "0" "47" "S8"
4730 0.06947 "0" "0" "47" "S8"
4731 0.06067 "0" "0" "48" "S8"
4732 0.13483 "0" "0" "48" "S8"
4733 0.02297 "0" "0" "49" "S8"
4734 0.02135 "0" "0" "49" "S8"
4735 0.05264 "0" "0" "49" "S8"
4736 0.05369 "0" "0" "49" "S8"
4737 0.01586 "0" "0" "49" "S8"
4738 0.09462 "0" "0" "49" "S8"
4739 0.01917 "0" "0" "50" "S8"
4740 0.07407 "0" "0" "50" "S8"
4741 0.01093 "0" "0" "51" "S8"
4742 0.02403 "0" "0" "51" "S8"
4743 0.01284 "0" "0" "55" "S8"
4744 0.14687 "0" "0" "55" "S8"
4745 0.01333 "0" "0" "56" "S8"
4746 0.05841 "0" "0" "56" "S8"
4747 0.08144 "0" "0" "56" "S8"
4748 0.02553 "0" "0" "56" "S8"
4749 0.03071 "0" "0" "57" "S8"
4750 0.03636 "0" "0" "57" "S8"
4751 0.05491 "0" "0" "57" "S8"
4752 0.01084 "0" "0" "57" "S8"
4753 0.01891 "0" "0" "57" "S8"
4754 0.03386 "0" "0" "57" "S8"
4755 0.03124 "0" "0" "58" "S8"
4756 0.02870 "0" "0" "58" "S8"
4757 0.06251 "0" "0" "58" "S8"
4758 0.03365 "0" "0" "58" "S8"
4759 0.02230 "0" "0" "59" "S8"
4760 0.02242 "0" "0" "59" "S8"
4761 0.02952 "0" "0" "63" "S8"
4762 0.06512 "0" "0" "63" "S8"
4763 0.02364 "0" "0" "64" "S8"
4764 0.13302 "0" "0" "64" "S8"
4765 0.05976 "0" "1" "1" "S8"
4766 0.04200 "0" "1" "1" "S8"
4767 0.06240 "0" "1" "1" "S8"
4768 0.07656 "0" "1" "1" "S8"
4769 0.04013 "0" "1" "1" "S8"
4770 0.00995 "0" "1" "2" "S8"
4771 0.03119 "0" "1" "2" "S8"
4772 0.00828 "0" "1" "3" "S8"
4773 0.02472 "0" "1" "3" "S8"
4774 0.05072 "0" "1" "7" "S8"
4775 0.01683 "0" "1" "7" "S8"
4776 0.02534 "0" "1" "8" "S8"
4777 0.02802 "0" "1" "8" "S8"
4778 0.08487 "0" "1" "8" "S8"
4779 0.01275 "0" "1" "8" "S8"
4780 0.02860 "0" "1" "9" "S8"
4781 0.04177 "0" "1" "9" "S8"
4782 0.05154 "0" "1" "9" "S8"
4783 0.13023 "0" "1" "9" "S8"
4784 0.06845 "0" "1" "9" "S8"
4785 0.05051 "0" "1" "9" "S8"
4786 0.03606 "0" "1" "10" "S8"
4787 0.07166 "0" "1" "10" "S8"
4788 0.01162 "0" "1" "11" "S8"
4789 0.03274 "0" "1" "11" "S8"
4790 0.04670 "0" "1" "15" "S8"
4791 0.02742 "0" "1" "15" "S8"
4792 0.01783 "0" "1" "16" "S8"
4793 0.05486 "0" "1" "16" "S8"
4794 0.01653 "0" "1" "17" "S8"
4795 0.06802 "0" "1" "17" "S8"
4796 0.02211 "0" "1" "17" "S8"
4797 0.06886 "0" "1" "17" "S8"
4798 0.00715 "0" "1" "17" "S8"
4799 0.04539 "0" "1" "17" "S8"
4800 0.09638 "0" "1" "18" "S8"
4801 0.04915 "0" "1" "18" "S8"
4802 0.01058 "0" "1" "19" "S8"
4803 0.02593 "0" "1" "23" "S8"
4804 0.01562 "0" "1" "23" "S8"
4805 0.01254 "0" "1" "24" "S8"
4806 0.03803 "0" "1" "24" "S8"
4807 0.01230 "0" "1" "24" "S8"
4808 0.02139 "0" "1" "24" "S8"
4809 0.01031 "0" "1" "25" "S8"
4810 0.01461 "0" "1" "25" "S8"
4811 0.01879 "0" "1" "25" "S8"
4812 0.03082 "0" "1" "25" "S8"
4813 0.03820 "0" "1" "25" "S8"
4814 0.01824 "0" "1" "25" "S8"
4815 0.09274 "0" "1" "26" "S8"
4816 0.01677 "0" "1" "26" "S8"
4817 0.09137 "0" "1" "26" "S8"
4818 0.03457 "0" "1" "27" "S8"
4819 0.06791 "0" "1" "27" "S8"
4820 0.12558 "0" "1" "31" "S8"
4821 0.06795 "0" "1" "31" "S8"
4822 0.04352 "0" "1" "32" "S8"
4823 0.02801 "0" "1" "32" "S8"
4824 0.00521 "0" "1" "33" "S8"
4825 0.02734 "0" "1" "33" "S8"
4826 0.02710 "0" "1" "33" "S8"
4827 0.00113 "0" "1" "33" "S8"
4828 0.02584 "0" "1" "33" "S8"
4829 0.00746 "0" "1" "33" "S8"
4830 0.03412 "0" "1" "34" "S8"
4831 0.04871 "0" "1" "34" "S8"
4832 0.06487 "0" "1" "35" "S8"
4833 0.15711 "0" "1" "35" "S8"
4834 0.01487 "0" "1" "39" "S8"
4835 0.03069 "0" "1" "39" "S8"
4836 0.05433 "0" "1" "40" "S8"
4837 0.13022 "0" "1" "40" "S8"
4838 0.06166 "0" "1" "40" "S8"
4839 0.08545 "0" "1" "40" "S8"
4840 0.03811 "0" "1" "41" "S8"
4841 0.03008 "0" "1" "41" "S8"
4842 0.02622 "0" "1" "41" "S8"
4843 0.02516 "0" "1" "41" "S8"
4844 0.04793 "0" "1" "41" "S8"
4845 0.06545 "0" "1" "41" "S8"
4846 0.03640 "0" "1" "42" "S8"
4847 0.02945 "0" "1" "42" "S8"
4848 0.06012 "0" "1" "42" "S8"
4849 0.02381 "0" "1" "42" "S8"
4850 0.09479 "0" "1" "43" "S8"
4851 0.05165 "0" "1" "43" "S8"
4852 0.04309 "0" "1" "47" "S8"
4853 0.04725 "0" "1" "47" "S8"
4854 0.05185 "0" "1" "48" "S8"
4855 0.15329 "0" "1" "48" "S8"
4856 0.01130 "0" "1" "49" "S8"
4857 0.00454 "0" "1" "49" "S8"
4858 0.07360 "0" "1" "49" "S8"
4859 0.07705 "0" "1" "49" "S8"
4860 0.10390 "0" "1" "49" "S8"
4861 0.07094 "0" "1" "49" "S8"
4862 0.01898 "0" "1" "50" "S8"
4863 0.02496 "0" "1" "50" "S8"
4864 0.29424 "0" "1" "51" "S8"
4865 0.03132 "0" "1" "51" "S8"
4866 0.03658 "0" "1" "55" "S8"
4867 0.06776 "0" "1" "55" "S8"
4868 0.01546 "0" "1" "56" "S8"
4869 0.02185 "0" "1" "56" "S8"
4870 0.02800 "0" "1" "56" "S8"
4871 0.05560 "0" "1" "56" "S8"
4872 0.08230 "0" "1" "57" "S8"
4873 0.03862 "0" "1" "57" "S8"
4874 0.07682 "0" "1" "57" "S8"
4875 0.04574 "0" "1" "57" "S8"
4876 0.03944 "0" "1" "57" "S8"
4877 0.03622 "0" "1" "57" "S8"
4878 0.00933 "0" "1" "58" "S8"
4879 0.03481 "0" "1" "58" "S8"
4880 0.04331 "0" "1" "58" "S8"
4881 0.03058 "0" "1" "59" "S8"
4882 0.00834 "0" "1" "59" "S8"
4883 0.04866 "0" "1" "63" "S8"
4884 0.03324 "0" "1" "63" "S8"
4885 0.00973 "0" "1" "64" "S8"
4886 0.04245 "0" "1" "64" "S8"
4887 0.00956 "0" "0" "1" "S9"
4888 0.03637 "0" "0" "1" "S9"
4889 0.04449 "0" "0" "1" "S9"
4890 0.01906 "0" "0" "1" "S9"
4891 0.02901 "0" "0" "1" "S9"
4892 0.01154 "0" "0" "1" "S9"
4893 0.02832 "0" "0" "2" "S9"
4894 0.03891 "0" "0" "2" "S9"
4895 0.05297 "0" "0" "3" "S9"
4896 0.04079 "0" "0" "3" "S9"
4897 0.04269 "0" "0" "7" "S9"
4898 0.05157 "0" "0" "7" "S9"
4899 0.07069 "0" "0" "8" "S9"
4900 0.02432 "0" "0" "8" "S9"
4901 0.01559 "0" "0" "8" "S9"
4902 0.03515 "0" "0" "8" "S9"
4903 0.04662 "0" "0" "9" "S9"
4904 0.00698 "0" "0" "9" "S9"
4905 0.03244 "0" "0" "9" "S9"
4906 0.02489 "0" "0" "9" "S9"
4907 0.01075 "0" "0" "9" "S9"
4908 0.02472 "0" "0" "9" "S9"
4909 0.01968 "0" "0" "10" "S9"
4910 0.05543 "0" "0" "10" "S9"
4911 0.01318 "0" "0" "10" "S9"
4912 0.06753 "0" "0" "10" "S9"
4913 0.02212 "0" "0" "11" "S9"
4914 0.02530 "0" "0" "11" "S9"
4915 0.08236 "0" "0" "15" "S9"
4916 0.02770 "0" "0" "15" "S9"
4917 0.01022 "0" "0" "16" "S9"
4918 0.00821 "0" "0" "16" "S9"
4919 0.06796 "0" "0" "17" "S9"
4920 0.04359 "0" "0" "17" "S9"
4921 0.02251 "0" "0" "17" "S9"
4922 0.01669 "0" "0" "17" "S9"
4923 0.09743 "0" "0" "17" "S9"
4924 0.06836 "0" "0" "17" "S9"
4925 0.00919 "0" "0" "18" "S9"
4926 0.02266 "0" "0" "18" "S9"
4927 0.04213 "0" "0" "19" "S9"
4928 0.04124 "0" "0" "19" "S9"
4929 0.01599 "0" "0" "23" "S9"
4930 0.00430 "0" "0" "23" "S9"
4931 0.01318 "0" "0" "24" "S9"
4932 0.00707 "0" "0" "24" "S9"
4933 0.00988 "0" "0" "24" "S9"
4934 0.01565 "0" "0" "24" "S9"
4935 0.08965 "0" "0" "25" "S9"
4936 0.05870 "0" "0" "25" "S9"
4937 0.08165 "0" "0" "25" "S9"
4938 0.03662 "0" "0" "25" "S9"
4939 0.04824 "0" "0" "25" "S9"
4940 0.01993 "0" "0" "25" "S9"
4941 0.16404 "0" "0" "26" "S9"
4942 0.03996 "0" "0" "26" "S9"
4943 0.01464 "0" "0" "26" "S9"
4944 0.04134 "0" "0" "26" "S9"
4945 0.01823 "0" "0" "27" "S9"
4946 0.03907 "0" "0" "27" "S9"
4947 0.04169 "0" "0" "31" "S9"
4948 0.02804 "0" "0" "31" "S9"
4949 0.05867 "0" "0" "32" "S9"
4950 0.10348 "0" "0" "32" "S9"
4951 0.05083 "0" "0" "33" "S9"
4952 0.02778 "0" "0" "33" "S9"
4953 0.06404 "0" "0" "33" "S9"
4954 0.00502 "0" "0" "33" "S9"
4955 0.05414 "0" "0" "33" "S9"
4956 0.02495 "0" "0" "33" "S9"
4957 0.03252 "0" "0" "34" "S9"
4958 0.03918 "0" "0" "34" "S9"
4959 0.15245 "0" "0" "35" "S9"
4960 0.02637 "0" "0" "35" "S9"
4961 0.09552 "0" "0" "39" "S9"
4962 0.12008 "0" "0" "39" "S9"
4963 0.08023 "0" "0" "40" "S9"
4964 0.02592 "0" "0" "40" "S9"
4965 0.00963 "0" "0" "40" "S9"
4966 0.00849 "0" "0" "40" "S9"
4967 0.00434 "0" "0" "41" "S9"
4968 0.05080 "0" "0" "41" "S9"
4969 0.02729 "0" "0" "41" "S9"
4970 0.06904 "0" "0" "41" "S9"
4971 0.03817 "0" "0" "41" "S9"
4972 0.01980 "0" "0" "41" "S9"
4973 0.01833 "0" "0" "42" "S9"
4974 0.10393 "0" "0" "42" "S9"
4975 0.03215 "0" "0" "42" "S9"
4976 0.03801 "0" "0" "42" "S9"
4977 0.08125 "0" "0" "43" "S9"
4978 0.02142 "0" "0" "43" "S9"
4979 0.01598 "0" "0" "47" "S9"
4980 0.03813 "0" "0" "47" "S9"
4981 0.03694 "0" "0" "48" "S9"
4982 0.08425 "0" "0" "48" "S9"
4983 0.02769 "0" "0" "49" "S9"
4984 0.07423 "0" "0" "49" "S9"
4985 0.02508 "0" "0" "49" "S9"
4986 0.02402 "0" "0" "49" "S9"
4987 0.01554 "0" "0" "49" "S9"
4988 0.07664 "0" "0" "49" "S9"
4989 0.04266 "0" "0" "50" "S9"
4990 0.04488 "0" "0" "50" "S9"
4991 0.01829 "0" "0" "51" "S9"
4992 0.06809 "0" "0" "51" "S9"
4993 0.04744 "0" "0" "55" "S9"
4994 0.07776 "0" "0" "55" "S9"
4995 0.02756 "0" "0" "56" "S9"
4996 0.02055 "0" "0" "56" "S9"
4997 0.01249 "0" "0" "56" "S9"
4998 0.02103 "0" "0" "56" "S9"
4999 0.04617 "0" "0" "57" "S9"
5000 0.00653 "0" "0" "57" "S9"
5001 0.06771 "0" "0" "57" "S9"
5002 0.01833 "0" "0" "57" "S9"
5003 0.05119 "0" "0" "57" "S9"
5004 0.01099 "0" "0" "57" "S9"
5005 0.01810 "0" "0" "58" "S9"
5006 0.01018 "0" "0" "58" "S9"
5007 0.02673 "0" "0" "58" "S9"
5008 0.03517 "0" "0" "58" "S9"
5009 0.03437 "0" "0" "59" "S9"
5010 0.02630 "0" "0" "59" "S9"
5011 0.02599 "0" "0" "63" "S9"
5012 0.01145 "0" "0" "63" "S9"
5013 0.02448 "0" "0" "64" "S9"
5014 0.00746 "0" "0" "64" "S9"
5015 0.08466 "0" "1" "1" "S9"
5016 0.09277 "0" "1" "1" "S9"
5017 0.07877 "0" "1" "1" "S9"
5018 0.03816 "0" "1" "1" "S9"
5019 0.11977 "0" "1" "1" "S9"
5020 0.00855 "0" "1" "2" "S9"
5021 0.01755 "0" "1" "2" "S9"
5022 0.01730 "0" "1" "3" "S9"
5023 0.00584 "0" "1" "3" "S9"
5024 0.05781 "0" "1" "7" "S9"
5025 0.03078 "0" "1" "7" "S9"
5026 0.16061 "0" "1" "8" "S9"
5027 0.00517 "0" "1" "8" "S9"
5028 0.01962 "0" "1" "8" "S9"
5029 0.05539 "0" "1" "8" "S9"
5030 0.07165 "0" "1" "9" "S9"
5031 0.06970 "0" "1" "9" "S9"
5032 0.02665 "0" "1" "9" "S9"
5033 0.08549 "0" "1" "9" "S9"
5034 0.03736 "0" "1" "9" "S9"
5035 0.04224 "0" "1" "9" "S9"
5036 0.00808 "0" "1" "10" "S9"
5037 0.08031 "0" "1" "10" "S9"
5038 0.04548 "0" "1" "10" "S9"
5039 0.00700 "0" "1" "10" "S9"
5040 0.06325 "0" "1" "11" "S9"
5041 0.03771 "0" "1" "11" "S9"
5042 0.01935 "0" "1" "15" "S9"
5043 0.02481 "0" "1" "15" "S9"
5044 0.03023 "0" "1" "16" "S9"
5045 0.01526 "0" "1" "16" "S9"
5046 0.01659 "0" "1" "17" "S9"
5047 0.06601 "0" "1" "17" "S9"
5048 0.04931 "0" "1" "17" "S9"
5049 0.02426 "0" "1" "17" "S9"
5050 0.03495 "0" "1" "17" "S9"
5051 0.01519 "0" "1" "17" "S9"
5052 0.03562 "0" "1" "18" "S9"
5053 0.00416 "0" "1" "19" "S9"
5054 0.02619 "0" "1" "19" "S9"
5055 0.04032 "0" "1" "23" "S9"
5056 0.04696 "0" "1" "23" "S9"
5057 0.00610 "0" "1" "24" "S9"
5058 0.02077 "0" "1" "24" "S9"
5059 0.01411 "0" "1" "24" "S9"
5060 0.00452 "0" "1" "24" "S9"
5061 0.03998 "0" "1" "25" "S9"
5062 0.01395 "0" "1" "25" "S9"
5063 0.02803 "0" "1" "25" "S9"
5064 0.04744 "0" "1" "25" "S9"
5065 0.01556 "0" "1" "25" "S9"
5066 0.05880 "0" "1" "25" "S9"
5067 0.02039 "0" "1" "26" "S9"
5068 0.03210 "0" "1" "26" "S9"
5069 0.01111 "0" "1" "26" "S9"
5070 0.06066 "0" "1" "26" "S9"
5071 0.04252 "0" "1" "27" "S9"
5072 0.04407 "0" "1" "31" "S9"
5073 0.03037 "0" "1" "31" "S9"
5074 0.08728 "0" "1" "32" "S9"
5075 0.03886 "0" "1" "32" "S9"
5076 0.00919 "0" "1" "33" "S9"
5077 0.03801 "0" "1" "33" "S9"
5078 0.03260 "0" "1" "33" "S9"
5079 0.04714 "0" "1" "33" "S9"
5080 0.01436 "0" "1" "33" "S9"
5081 0.00472 "0" "1" "33" "S9"
5082 0.02124 "0" "1" "34" "S9"
5083 0.01668 "0" "1" "34" "S9"
5084 0.14396 "0" "1" "35" "S9"
5085 0.05568 "0" "1" "35" "S9"
5086 0.07071 "0" "1" "39" "S9"
5087 0.02932 "0" "1" "39" "S9"
5088 0.14450 "0" "1" "40" "S9"
5089 0.14890 "0" "1" "40" "S9"
5090 0.02968 "0" "1" "40" "S9"
5091 0.05341 "0" "1" "40" "S9"
5092 0.08235 "0" "1" "41" "S9"
5093 0.01392 "0" "1" "41" "S9"
5094 0.02288 "0" "1" "41" "S9"
5095 0.02640 "0" "1" "41" "S9"
5096 0.05660 "0" "1" "41" "S9"
5097 0.03237 "0" "1" "41" "S9"
5098 0.02079 "0" "1" "42" "S9"
5099 0.01099 "0" "1" "42" "S9"
5100 0.03972 "0" "1" "42" "S9"
5101 0.08100 "0" "1" "42" "S9"
5102 0.02161 "0" "1" "43" "S9"
5103 0.01347 "0" "1" "43" "S9"
5104 0.09262 "0" "1" "47" "S9"
5105 0.01002 "0" "1" "48" "S9"
5106 0.01060 "0" "1" "48" "S9"
5107 0.03640 "0" "1" "49" "S9"
5108 0.05460 "0" "1" "49" "S9"
5109 0.00451 "0" "1" "49" "S9"
5110 0.02050 "0" "1" "49" "S9"
5111 0.01295 "0" "1" "49" "S9"
5112 0.03897 "0" "1" "49" "S9"
5113 0.00559 "0" "1" "50" "S9"
5114 0.01613 "0" "1" "50" "S9"
5115 0.07638 "0" "1" "51" "S9"
5116 0.03274 "0" "1" "51" "S9"
5117 0.02523 "0" "1" "55" "S9"
5118 0.08945 "0" "1" "55" "S9"
5119 0.05297 "0" "1" "56" "S9"
5120 0.01453 "0" "1" "56" "S9"
